Diagnostic representative seed selection (not used in Fig. 5B):
15138834,0.994591
15138816,0.995824
15138819,0.995824
15138835,0.995824
15138825,0.996533
15138826,0.996533
15138823,0.997245
15138820,0.997302
15138821,0.997302
15138828,0.997302
15138832,0.997302
15138817,0.998132
15138827,0.998132
15138829,0.999023
15138830,0.999023
15138831,0.999023
15138818,0.999975
15138822,0.999975
15138824,0.999975
15138833,0.999975
chosen_seed=15138832
