condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle,12648490,1411,6,53,31,46,439.665344,11.986828,0.992172,0.880776,30,0.696790,0.442457,0.775934,0.048164,403.925476,10.519028,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.157201,0,1,1,439.665344,11.986828,0.999944,0.880776,1.467800
heredity_oracle,12648490,1411,18,54,29,32,439.665344,11.986828,0.975495,0.880776,30,0.696790,0.442457,0.775934,0.046559,438.039307,11.922682,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.060856,1,0,1,439.665344,11.986828,0.999944,0.880776,0.064145
heredity_oracle,12648490,1414,8,55,18,54,439.665344,11.986828,0.998979,0.880776,31,0.737660,0.422061,0.791177,0.044570,428.772858,11.552521,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.690695,1,0,1,439.665344,11.986828,0.999944,0.880776,0.434307
heredity_oracle,12648490,1426,15,56,27,43,439.665344,11.986828,0.984685,0.880776,31,0.765329,0.402983,0.802115,0.041808,434.077148,11.765375,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.903548,1,0,1,439.665344,11.986828,0.999944,0.880776,0.221453
heredity_oracle,12648490,1433,13,57,28,41,439.665344,11.986828,0.975155,0.880776,31,0.795249,0.379587,0.813408,0.039504,378.716400,9.403372,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,359.187927,0.916548,0,1,1,439.665344,11.986828,0.999944,0.880776,2.583456
heredity_oracle,12648490,1435,0,58,11,44,439.665344,11.986828,0.982302,0.880776,31,0.826843,0.352062,0.825006,0.038541,398.435822,10.282125,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,0.920299,0,1,1,439.665344,11.986828,0.999944,0.880776,1.704701
heredity_oracle,12648490,1452,22,59,16,34,439.665344,11.986828,0.962903,0.880776,31,0.853271,0.318924,0.836003,0.036044,438.521820,11.941741,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.079915,1,0,1,439.665344,11.986828,0.999944,0.880776,0.045087
heredity_oracle,12648490,1464,7,60,16,34,439.665344,11.986828,0.958819,0.880776,31,0.881281,0.279363,0.846904,0.034697,438.374573,11.935926,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.074100,1,0,1,439.665344,11.986828,0.999944,0.880776,0.050901
heredity_oracle,12648490,1480,9,61,15,56,439.665344,11.986828,0.981622,0.880776,31,0.907701,0.230133,0.857742,0.035447,432.027496,11.683435,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.821607,1,0,1,439.665344,11.986828,0.999944,0.880776,0.303392
heredity_oracle,12648490,1515,3,62,21,50,439.665344,11.986828,0.961541,0.880776,31,0.927236,0.163736,0.867662,0.033640,434.864685,11.796756,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.934930,1,0,1,439.665344,11.986828,0.999944,0.880776,0.190070
