condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle_global,12648490,1618,4,63,8,55,439.665344,11.986828,0.930570,0.880776,31,0.923873,0.014762,0.880776,0.032719,437.913544,11.917710,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.055883,1,0,1,439.665344,11.986828,0.999944,0.880776,0.069117
heredity_oracle_global,12648490,4277,29,64,6,53,439.665344,11.986828,0.024309,0.880776,31,0.021702,0.019596,0.880776,0.022295,434.674622,11.789187,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.927361,1,0,1,439.665344,11.986828,0.999944,0.880776,0.197640
heredity_oracle_global,12648490,4284,25,65,29,64,439.665344,11.986828,0.997618,0.880776,31,0.051623,0.173772,0.880776,0.976961,373.813568,9.177785,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,1.065961,0,1,1,439.665344,11.986828,0.999944,0.880776,2.809043
heredity_oracle_global,12648490,4285,5,66,25,65,439.665344,11.986828,0.999660,0.880776,31,0.083558,0.240999,0.880776,0.495462,427.690674,11.508771,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.646944,1,0,1,439.665344,11.986828,0.999944,0.880776,0.478057
heredity_oracle_global,12648490,4298,2,67,25,65,439.665344,11.986828,0.995235,0.880776,31,0.111895,0.289470,0.880776,0.331743,387.917999,9.818977,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,367.053101,0.957156,0,1,1,439.665344,11.986828,0.999944,0.880776,2.167848
heredity_oracle_global,12648490,4301,14,68,29,64,439.665344,11.986828,0.991832,0.880776,31,0.143297,0.328244,0.880776,0.247378,428.910248,11.558067,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.696240,1,0,1,439.665344,11.986828,0.999944,0.880776,0.428761
heredity_oracle_global,12648490,4310,19,69,25,65,439.665344,11.986828,0.991151,0.880776,31,0.172926,0.359952,0.880776,0.198720,395.319397,10.146183,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,0.784357,0,1,1,439.665344,11.986828,0.999944,0.880776,1.840644
heredity_oracle_global,12648490,4314,17,70,14,68,439.665344,11.986828,0.995576,0.880776,31,0.203998,0.386723,0.880776,0.167251,434.281067,11.773506,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.911679,1,0,1,439.665344,11.986828,0.999944,0.880776,0.213321
heredity_oracle_global,12648490,4320,16,71,17,70,439.665344,11.986828,0.997958,0.880776,31,0.234428,0.409280,0.880776,0.144410,429.585327,11.585294,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.723467,1,0,1,439.665344,11.986828,0.999944,0.880776,0.401534
heredity_oracle_global,12648490,4331,31,72,29,64,439.665344,11.986828,0.981622,0.880776,31,0.263666,0.428041,0.880776,0.122985,428.328613,11.534575,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.672747,1,0,1,439.665344,11.986828,0.999944,0.880776,0.452252
