condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity,12648494,9885,26,163,13,155,219.832596,-0.013178,0.711594,0.869718,31,0.468093,0.236110,0.817065,0.059428,219.813950,-0.014647,219.832596,-0.013178,0.869718,0.000000,206.001572,1.124999,206.001572,1.123530,1,0,0,,,,,
heredity,12648495,1342,3,32,23,23,219.958267,-0.003285,0.490803,0.844412,30,0.063850,0.104177,0.546368,0.537830,220.975800,0.076618,219.832596,-0.013178,0.869718,-0.009895,218.251083,0.134893,218.251083,0.214795,1,0,0,,,,,
heredity,12648495,1342,13,33,12,12,329.237244,6.979488,0.339278,0.738683,30,0.063850,0.104177,0.546368,0.257004,328.512054,6.941314,329.376770,6.986823,0.752957,0.007335,308.653656,1.117664,308.653656,1.079489,1,0,0,,,,,
heredity,12648495,1347,0,34,27,27,377.711029,9.357352,0.054830,0.542576,31,0.123167,0.251366,0.564830,0.001238,377.828766,9.362749,367.053101,8.861823,0.615923,-0.495529,375.090515,0.120530,375.090515,0.125925,1,0,0,,,,,
heredity,12648495,1360,25,35,13,33,329.376770,6.986823,0.991420,0.752957,31,0.147762,0.294569,0.568511,0.291949,284.511047,4.451775,293.441284,4.986820,0.684698,-2.000004,308.653656,1.124999,263.320862,1.339953,0,1,0,,,,,
heredity,12648495,1366,8,36,25,35,293.441284,4.986820,0.996703,0.684698,31,0.176454,0.329593,0.574019,0.229278,292.753204,4.946177,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.165643,1,0,0,,,,,
heredity,12648495,1369,20,37,25,35,293.441284,4.986820,0.995055,0.684698,31,0.207009,0.358511,0.579906,0.186365,287.188049,4.613907,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.497913,1,0,0,,,,,
heredity,12648495,1374,16,38,3,32,219.832596,-0.013178,0.988731,0.869718,31,0.236477,0.382734,0.585666,0.155801,218.410049,-0.125572,219.832596,-0.013178,0.869718,0.000000,206.001572,1.124999,206.001572,1.012607,1,0,0,,,,,
heredity,12648495,1375,14,39,13,33,329.376770,6.986823,0.984270,0.752957,31,0.268199,0.403072,0.597592,0.133326,329.409088,6.988523,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.126696,1,0,0,,,,,
heredity,12648495,1381,30,40,16,38,219.832596,-0.013178,0.997535,0.869718,31,0.297260,0.420141,0.605556,0.121183,217.843597,-0.170529,219.832596,-0.013178,0.869718,0.000000,206.001572,1.124999,206.001572,0.967648,1,0,0,,,,,
heredity,12648495,1388,26,41,20,37,293.441284,4.986820,0.989560,0.684698,31,0.325993,0.434362,0.616753,0.107099,294.412933,5.044051,329.376770,6.986823,0.752957,2.000003,313.143036,-1.125000,313.143036,-1.067768,1,0,0,,,,,
heredity,12648495,1389,4,42,0,34,367.053101,8.861823,0.973840,0.615923,30,0.369679,0.448430,0.627767,0.093596,394.175934,10.096034,439.665344,11.986828,0.880776,3.125005,391.697205,-1.125001,421.024963,-1.140793,0,1,0,,,,,
heredity,12648495,1389,31,43,14,39,329.376770,6.986823,0.993327,0.752957,30,0.369679,0.448430,0.627767,0.097379,302.496582,5.512984,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,283.036652,1.151159,0,1,0,,,,,
heredity,12648495,1392,15,44,31,43,329.376770,6.986823,0.998570,0.752957,31,0.420714,0.461727,0.643511,0.082436,336.589203,7.361825,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.500000,1,0,0,,,,,
heredity,12648495,1405,17,45,4,42,439.665344,11.986828,0.994555,0.880776,31,0.446786,0.466235,0.650788,0.076519,346.457916,7.862119,329.376770,6.986823,0.752957,-5.000004,412.003265,1.125001,329.376770,0.875296,0,1,0,,,,,
heredity,12648495,1412,24,46,0,34,367.053101,8.861823,0.959514,0.615923,31,0.476202,0.468364,0.657785,0.066570,361.921875,8.618097,329.376770,6.986823,0.752957,-1.875000,391.697205,-1.125001,391.697205,-1.368726,1,0,0,,,,,
heredity,12648495,1421,6,47,0,34,367.053101,8.861823,0.953908,0.615923,31,0.505076,0.468012,0.664803,0.061908,368.682190,8.938490,329.376770,6.986823,0.752957,-1.875000,391.697205,-1.125001,391.697205,-1.048333,1,0,0,,,,,
heredity,12648495,1423,28,48,15,44,329.376770,6.986823,0.985223,0.752957,31,0.536578,0.466344,0.672103,0.061955,336.589203,7.361825,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.500000,1,0,0,,,,,
heredity,12648495,1425,11,49,25,35,293.441284,4.986820,0.964283,0.684698,31,0.568065,0.462484,0.679258,0.055899,292.622498,4.938445,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.173374,1,0,0,,,,,
heredity,12648495,1426,10,50,20,37,293.441284,4.986820,0.968679,0.684698,31,0.599953,0.456440,0.684752,0.053264,375.494812,9.255474,367.053101,8.861823,0.615923,3.875002,313.143036,-1.125000,403.174896,-1.231355,0,1,0,,,,,
heredity,12648495,1430,1,51,3,32,219.832596,-0.013178,0.969011,0.869718,30,0.651690,0.439722,0.692979,0.050642,219.017288,-0.077506,219.832596,-0.013178,0.869718,0.000000,206.001572,1.124999,206.001572,1.060672,1,0,0,,,,,
heredity,12648495,1430,7,52,20,37,293.441284,4.986820,0.966481,0.684698,30,0.651690,0.439722,0.692979,0.050378,293.560730,4.993865,329.376770,6.986823,0.752957,2.000003,313.143036,-1.125000,313.143036,-1.117953,1,0,0,,,,,
heredity,12648495,1433,27,53,31,43,329.376770,6.986823,0.979027,0.752957,31,0.693946,0.423204,0.705467,0.046800,331.043335,7.074198,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.212374,1,0,0,,,,,
heredity,12648495,1435,5,54,10,50,367.053101,8.861823,0.994394,0.615923,31,0.725348,0.406714,0.713035,0.046125,366.368744,8.829515,329.376770,6.986823,0.752957,-1.875000,391.697205,-1.125001,391.697205,-1.157309,1,0,0,,,,,
heredity,12648495,1436,21,55,4,42,439.665344,11.986828,0.984004,0.880776,31,0.757163,0.387030,0.720202,0.043196,437.171661,11.888355,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.026530,1,0,0,,,,,
heredity,12648495,1438,22,56,24,46,329.376770,6.986823,0.987607,0.752957,31,0.788514,0.363475,0.730924,0.041736,335.460571,7.303677,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.441851,1,0,0,,,,,
heredity,12648495,1447,9,57,0,34,367.053101,8.861823,0.937713,0.615923,31,0.816747,0.334890,0.737722,0.036401,275.452972,3.891630,293.441284,4.986820,0.684698,-3.875003,391.697205,-1.125001,293.441284,-1.095189,0,1,0,,,,,
heredity,12648495,1452,19,58,13,33,329.376770,6.986823,0.947567,0.752957,31,0.846792,0.300722,0.742627,0.035869,332.849823,7.168415,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.306590,1,0,0,,,,,
heredity,12648495,1464,2,59,3,32,219.832596,-0.013178,0.957038,0.869718,31,0.873553,0.258344,0.749094,0.035604,221.333847,0.104648,219.832596,-0.013178,0.869718,0.000000,206.001572,1.124999,206.001572,1.242824,1,0,0,,,,,
heredity,12648495,1470,18,60,2,59,219.832596,-0.013178,0.997887,0.869718,31,0.902994,0.204028,0.759765,0.037481,218.841202,-0.091430,219.832596,-0.013178,0.869718,0.000000,206.001572,1.124999,206.001572,1.046750,1,0,0,,,,,
heredity,12648495,1746,29,61,1,51,219.832596,-0.013178,0.888722,0.869718,31,0.802589,0.153940,0.766442,0.038150,224.646317,0.361822,219.832596,-0.013178,0.869718,0.000000,206.001572,1.124999,206.001572,1.500000,1,0,0,,,,,
heredity,12648495,2042,12,62,4,42,439.665344,11.986828,0.777756,0.880776,31,0.694810,0.107848,0.770669,0.039469,437.594788,11.905104,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.043277,1,0,0,,,,,
heredity,12648495,2636,23,63,9,57,293.441284,4.986820,0.346584,0.684698,31,0.448582,0.128706,0.771842,0.017792,290.514954,4.813307,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.298512,1,0,0,,,,,
heredity,12648495,2953,0,64,2,59,219.832596,-0.013178,0.475641,0.869718,31,0.330460,0.169936,0.774060,0.052852,293.764526,5.005880,329.376770,6.986823,0.752957,7.000002,206.001572,1.124999,274.979065,1.144061,0,1,0,,,,,
heredity,12648495,3068,10,65,0,64,329.376770,6.986823,0.945184,0.752957,31,0.309440,0.203821,0.778481,0.209900,330.650696,7.053653,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.191830,1,0,0,,,,,
heredity,12648495,3189,20,66,12,62,439.665344,11.986828,0.609627,0.880776,31,0.285673,0.235744,0.780683,0.087390,426.380981,11.455675,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,0.843855,0,1,0,,,,,
heredity,12648495,3225,25,67,20,66,439.665344,11.986828,0.987748,0.880776,31,0.302712,0.261840,0.787008,0.196464,437.323669,11.894375,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.032548,1,0,0,,,,,
heredity,12648495,3232,8,68,20,66,439.665344,11.986828,0.985365,0.880776,31,0.331933,0.283510,0.793333,0.164364,423.029114,11.319040,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.457214,1,0,0,,,,,
heredity,12648495,3282,9,69,8,68,439.665344,11.986828,0.982983,0.880776,31,0.342893,0.301915,0.799658,0.149331,350.927673,8.084042,329.376770,6.986823,0.752957,-5.000004,412.003265,1.125001,329.376770,1.097219,0,1,0,,,,,
heredity,12648495,3290,11,70,23,63,293.441284,4.986820,0.640630,0.684698,31,0.371753,0.316813,0.801860,0.055493,287.153442,4.611819,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.500000,1,0,0,,,,,
heredity,12648495,3440,13,71,11,70,293.441284,4.986820,0.917576,0.684698,31,0.337661,0.332889,0.799658,0.120800,289.682190,4.763609,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.348209,1,0,0,,,,,
heredity,12648495,3487,26,72,10,65,329.376770,6.986823,0.800280,0.752957,31,0.349272,0.347596,0.797456,0.085084,334.352264,7.246385,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.384560,1,0,0,,,,,
heredity,12648495,3493,14,73,23,63,293.441284,4.986820,0.529083,0.684698,31,0.379101,0.359735,0.797456,0.033061,289.457520,4.750178,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.361642,1,0,0,,,,,
heredity,12648495,3506,31,74,26,72,329.376770,6.986823,0.990943,0.752957,31,0.406002,0.368667,0.795254,0.105324,322.530945,6.623209,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.761384,1,0,0,,,,,
heredity,12648495,3510,24,75,31,74,329.376770,6.986823,0.998093,0.752957,31,0.436603,0.375304,0.795254,0.096946,328.226318,6.926249,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.064425,1,0,0,,,,,
heredity,12648495,3521,17,76,10,65,329.376770,6.986823,0.784074,0.752957,31,0.464329,0.378946,0.795254,0.055210,324.152802,6.710046,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.848222,1,0,0,,,,,
heredity,12648495,3531,27,77,8,68,439.665344,11.986828,0.898238,0.880776,31,0.492641,0.379967,0.795254,0.067241,437.269928,11.892246,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.030421,1,0,0,,,,,
heredity,12648495,3533,5,78,27,77,439.665344,11.986828,0.999319,0.880776,31,0.524145,0.379054,0.799377,0.076992,439.274445,11.971429,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.109602,1,0,0,,,,,
heredity,12648495,3536,28,79,9,69,329.376770,6.986823,0.878929,0.752957,31,0.555281,0.375355,0.803500,0.055473,334.797272,7.269411,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.407586,1,0,0,,,,,
heredity,12648495,3550,19,80,24,75,329.376770,6.986823,0.980934,0.752957,31,0.582273,0.367875,0.803500,0.065433,336.589203,7.361825,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.500000,1,0,0,,,,,
heredity,12648495,3552,15,81,17,76,329.376770,6.986823,0.985223,0.752957,31,0.613778,0.358938,0.803500,0.061935,335.553345,7.308463,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.446638,1,0,0,,,,,
heredity,12648495,3574,7,82,20,66,439.665344,11.986828,0.868968,0.880776,31,0.637410,0.345171,0.803500,0.046358,405.095825,10.569117,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.207290,0,1,0,,,,,
heredity,12648495,3575,22,83,8,68,439.665344,11.986828,0.883263,0.880776,31,0.669265,0.330448,0.807624,0.045173,433.089630,11.725945,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.864120,1,0,0,,,,,
heredity,12648495,3584,6,84,8,68,439.665344,11.986828,0.880199,0.880776,31,0.697797,0.311512,0.811747,0.042797,346.612213,7.869827,329.376770,6.986823,0.752957,-5.000004,412.003265,1.125001,329.376770,0.883004,0,1,0,,,,,
heredity,12648495,4209,3,85,26,72,329.376770,6.986823,0.655853,0.752957,31,0.461996,0.284868,0.807980,0.047101,330.763489,7.059558,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.197732,1,0,0,,,,,
heredity,12648495,4231,16,86,7,82,439.665344,11.986828,0.776395,0.880776,31,0.485049,0.286717,0.804214,0.061248,432.591583,11.706025,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.844198,1,0,0,,,,,
heredity,12648495,4246,30,87,24,75,329.376770,6.986823,0.649179,0.752957,31,0.510981,0.286388,0.804570,0.039621,320.493622,6.513505,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.651681,1,0,0,,,,,
heredity,12648495,4269,1,88,22,83,439.665344,11.986828,0.763802,0.880776,31,0.533187,0.283551,0.800804,0.051603,437.654541,11.907469,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.045641,1,0,0,,,,,
heredity,12648495,4334,18,89,25,67,439.665344,11.986828,0.622560,0.880776,31,0.537781,0.277837,0.801161,0.034123,439.078033,11.963686,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.101859,1,0,0,,,,,
heredity,12648495,4353,2,90,1,88,439.665344,11.986828,0.971411,0.880776,31,0.562174,0.271235,0.801517,0.078130,437.218506,11.890212,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.028385,1,0,0,,,,,
heredity,12648495,4376,4,91,3,85,329.376770,6.986823,0.920398,0.752957,31,0.584687,0.262151,0.801517,0.066556,329.366638,6.986291,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.124468,1,0,0,,,,,
heredity,12648495,4397,21,92,16,86,439.665344,11.986828,0.943503,0.880776,31,0.607930,0.249976,0.797394,0.066462,414.714813,10.975392,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,391.697205,0.988568,0,1,0,,,,,
heredity,12648495,4511,23,93,11,70,293.441284,4.986820,0.328992,0.684698,31,0.590975,0.238808,0.803719,0.008594,292.525482,4.932705,293.441284,4.986820,0.684698,0.000000,313.143036,-1.125000,313.143036,-1.179114,1,0,0,,,,,
heredity,12648495,4630,29,94,8,68,439.665344,11.986828,0.524201,0.880776,31,0.571345,0.229286,0.797751,0.023388,435.563049,11.824536,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.962710,1,0,0,,,,,
heredity,12648495,5039,12,95,7,82,439.665344,11.986828,0.501398,0.880776,31,0.424298,0.243713,0.797751,0.033872,437.950165,11.919158,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.057332,1,0,0,,,,,
heredity,12648495,5116,0,96,5,78,439.665344,11.986828,0.461211,0.880776,31,0.423797,0.255403,0.801874,0.028026,354.650024,8.266710,329.376770,6.986823,0.752957,-5.000004,412.003265,1.125001,329.376770,1.279886,0,1,0,,,,,
heredity,12648495,5147,11,97,23,93,293.441284,4.986820,0.650521,0.684698,31,0.442965,0.264068,0.804076,0.051329,299.742645,5.354650,329.376770,6.986823,0.752957,2.000003,313.143036,-1.125000,313.143036,-0.757169,1,0,0,,,,,
heredity,12648495,5166,10,98,7,82,439.665344,11.986828,0.458146,0.880776,31,0.466916,0.270114,0.804076,0.023270,433.398376,11.738283,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,1.126462,0,1,0,,,,,
heredity,12648495,5313,14,99,23,93,293.441284,4.986820,0.559305,0.684698,31,0.436445,0.279468,0.810401,0.037571,295.600159,5.113723,329.376770,6.986823,0.752957,2.000003,313.143036,-1.125000,313.143036,-0.998097,1,0,0,,,,,
heredity,12648495,5318,13,100,14,99,329.376770,6.986823,0.997617,0.752957,31,0.466637,0.284991,0.812603,0.107383,324.734802,6.741102,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.879277,1,0,0,,,,,
heredity,12648495,5442,9,101,14,99,329.376770,6.986823,0.938511,0.752957,31,0.446718,0.290300,0.812603,0.100105,295.142242,5.086882,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,283.036652,0.725057,0,1,0,,,,,
heredity,12648495,5591,26,102,4,91,329.376770,6.986823,0.420816,0.752957,31,0.415222,0.299148,0.812603,0.021812,329.005981,6.967323,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.105500,1,0,0,,,,,
heredity,12648495,5604,31,103,14,99,329.376770,6.986823,0.861292,0.752957,31,0.441917,0.306795,0.812603,0.082684,328.354828,6.933026,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.071203,1,0,0,,,,,
heredity,12648495,5608,24,104,9,101,329.376770,6.986823,0.920875,0.752957,31,0.472470,0.311247,0.812603,0.085458,323.204834,6.659343,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.797518,1,0,0,,,,,
heredity,12648495,5638,28,105,26,102,329.376770,6.986823,0.977597,0.752957,31,0.492242,0.312320,0.812603,0.090714,327.457825,6.885668,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.023843,1,0,0,,,,,
heredity,12648495,5660,19,106,27,77,439.665344,11.986828,0.275254,0.880776,31,0.515766,0.310539,0.812603,0.006743,433.708344,11.750660,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.888832,1,0,0,,,,,
heredity,12648495,5675,17,107,21,92,439.665344,11.986828,0.565042,0.880776,31,0.542124,0.306574,0.816726,0.026552,437.737610,11.910754,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.048926,1,0,0,,,,,
heredity,12648495,5682,6,108,19,106,439.665344,11.986828,0.992512,0.880776,31,0.571559,0.300254,0.820849,0.076234,438.694000,11.948538,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.086711,1,0,0,,,,,
heredity,12648495,5711,15,109,24,104,329.376770,6.986823,0.950904,0.752957,31,0.592219,0.290146,0.824973,0.067068,331.435120,7.094675,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.232851,1,0,0,,,,,
heredity,12648495,6131,20,110,28,105,329.376770,6.986823,0.765007,0.752957,31,0.450093,0.280483,0.820849,0.067123,325.609009,6.787644,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.925822,1,0,0,,,,,
heredity,12648495,6170,8,111,31,103,329.376770,6.986823,0.730211,0.752957,31,0.466072,0.284456,0.816726,0.057692,329.788757,7.008464,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.146640,1,0,0,,,,,
heredity,12648495,6220,25,112,8,111,329.376770,6.986823,0.976167,0.752957,31,0.477673,0.285931,0.812603,0.099180,332.771210,7.164325,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.302500,1,0,0,,,,,
heredity,12648495,6353,3,113,17,107,439.665344,11.986828,0.769248,0.880776,31,0.454196,0.285904,0.812603,0.066271,436.981873,11.880839,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.019012,1,0,0,,,,,
heredity,12648495,6377,23,114,13,100,329.376770,6.986823,0.495216,0.752957,31,0.477070,0.288186,0.818928,0.025466,325.263458,6.769262,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.907438,1,0,0,,,,,
heredity,12648495,6385,30,115,17,107,439.665344,11.986828,0.758357,0.880776,31,0.506077,0.288742,0.818928,0.054647,433.328583,11.735495,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.873667,1,0,0,,,,,
heredity,12648495,6483,27,116,20,110,329.376770,6.986823,0.832216,0.752957,31,0.497876,0.285688,0.818928,0.067804,331.559631,7.101178,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.239353,1,0,0,,,,,
heredity,12648495,6493,4,117,17,107,439.665344,11.986828,0.721600,0.880776,31,0.526180,0.283648,0.818928,0.047008,435.079620,11.805311,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.943483,1,0,0,,,,,
heredity,12648495,6512,7,118,25,112,329.376770,6.986823,0.860816,0.752957,31,0.550724,0.278447,0.818928,0.062766,331.873291,7.117548,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.255724,1,0,0,,,,,
heredity,12648495,6517,5,119,27,116,329.376770,6.986823,0.983793,0.752957,31,0.580978,0.270399,0.814805,0.076028,329.171478,6.976029,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.114206,1,0,0,,,,,
heredity,12648495,6533,22,120,11,97,329.376770,6.986823,0.339261,0.752957,31,0.606593,0.258312,0.810682,0.008542,333.800659,7.217799,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.355975,1,0,0,,,,,
heredity,12648495,7178,16,121,5,119,329.376770,6.986823,0.684929,0.752957,31,0.361231,0.251745,0.806558,0.078061,332.298706,7.139727,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.277903,1,0,0,,,,,
heredity,12648495,7207,1,122,16,121,329.376770,6.986823,0.986177,0.752957,31,0.380880,0.267366,0.802435,0.144871,332.244385,7.136895,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.275070,1,0,0,,,,,
heredity,12648495,7239,0,123,7,118,329.376770,6.986823,0.653469,0.752957,31,0.399470,0.279394,0.802435,0.057966,333.829193,7.219278,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.357454,1,0,0,,,,,
heredity,12648495,7246,11,124,16,121,329.376770,6.986823,0.967587,0.752957,31,0.428676,0.289004,0.802435,0.112990,438.195618,11.928859,439.665344,11.986828,0.880776,5.000004,308.653656,1.124999,406.096283,1.317039,0,1,0,,,,,
heredity,12648495,7291,2,125,11,124,439.665344,11.986828,0.984685,0.880776,31,0.441582,0.295344,0.802435,0.110826,439.911377,11.996513,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.134685,1,0,0,,,,,
heredity,12648495,7301,18,126,0,123,329.376770,6.986823,0.970447,0.752957,31,0.469600,0.299982,0.802435,0.097837,404.775208,10.555408,439.665344,11.986828,0.880776,5.000004,308.653656,1.124999,377.808655,1.193581,0,1,0,,,,,
heredity,12648495,7347,21,127,30,115,439.665344,11.986828,0.672590,0.880776,31,0.481987,0.302790,0.802435,0.045040,432.979980,11.721561,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.859735,1,0,0,,,,,
heredity,12648495,7416,13,128,11,124,439.665344,11.986828,0.942142,0.880776,31,0.484326,0.305753,0.806558,0.087282,437.236053,11.890906,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.029080,1,0,0,,,,,
heredity,12648495,7431,14,129,21,127,439.665344,11.986828,0.971411,0.880776,31,0.510356,0.305982,0.810682,0.085967,436.020355,11.842704,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.980877,1,0,0,,,,,
heredity,12648495,7575,9,130,3,113,439.665344,11.986828,0.584101,0.880776,31,0.481874,0.308760,0.814805,0.033601,438.336609,11.934428,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.072600,1,0,0,,,,,
heredity,12648495,7626,29,131,18,126,439.665344,11.986828,0.889389,0.880776,31,0.493179,0.310433,0.814805,0.075138,429.996368,11.601851,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.740024,1,0,0,,,,,
heredity,12648495,7711,24,132,0,123,329.376770,6.986823,0.775017,0.752957,31,0.490162,0.313195,0.818928,0.057266,332.268768,7.138165,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,1.276341,1,0,0,,,,,
heredity,12648495,7716,26,133,20,110,329.376770,6.986823,0.244354,0.752957,31,0.520465,0.312532,0.818928,0.005226,407.891724,10.688192,439.665344,11.986828,0.880776,5.000004,308.653656,1.124999,377.808655,1.326366,0,1,0,,,,,
heredity,12648495,7743,31,134,14,129,439.665344,11.986828,0.893813,0.880776,31,0.541984,0.309134,0.823051,0.066197,436.390442,11.857391,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.995565,1,0,0,,,,,
heredity,12648495,7770,28,135,2,125,439.665344,11.986828,0.836976,0.880776,31,0.563507,0.303588,0.827174,0.055156,357.923767,8.425785,329.376770,6.986823,0.752957,-5.000004,412.003265,1.125001,339.028320,0.938959,0,1,0,,,,,
heredity,12648495,7873,15,136,29,131,439.665344,11.986828,0.915935,0.880776,31,0.554220,0.297666,0.827174,0.068380,374.345428,9.202399,367.053101,8.861823,0.615923,-3.125005,412.003265,1.125001,351.491272,1.090576,0,1,0,,,,,
heredity,12648495,7977,12,137,31,134,439.665344,11.986828,0.920360,0.880776,31,0.543045,0.293166,0.818631,0.071747,437.045685,11.883367,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.021539,1,0,0,,,,,
heredity,12648495,8121,10,138,13,128,439.665344,11.986828,0.760059,0.880776,31,0.515349,0.292031,0.818631,0.053112,395.045441,10.134181,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,0.772354,0,1,0,,,,,
heredity,12648495,8272,20,139,15,136,367.053101,8.861823,0.751475,0.615923,31,0.485277,0.294658,0.822754,0.056518,317.237213,6.336701,329.376770,6.986823,0.752957,-1.875000,391.697205,-1.125001,339.028320,-1.150125,0,1,0,,,,,
heredity,12648495,8318,25,140,9,130,439.665344,11.986828,0.747126,0.880776,31,0.499036,0.295196,0.822754,0.053562,408.374634,10.708677,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.346850,0,1,0,,,,,
heredity,12648495,8319,8,141,10,138,439.665344,11.986828,0.932612,0.880776,31,0.530897,0.293549,0.826877,0.076237,420.889404,11.231252,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,391.697205,1.244428,0,1,0,,,,,
heredity,12648495,8536,23,142,20,139,329.376770,6.986823,0.874162,0.752957,31,0.475370,0.295998,0.831000,0.078606,324.926880,6.751339,329.376770,6.986823,0.752957,0.000000,308.653656,1.124999,308.653656,0.889516,1,0,0,,,,,
