interval_semitones
5.819996
10.800001
7.500000
0.840002
10.800001
10.800001
0.480000
6.540001
10.169998
4.350002
7.500000
3.149998
8.129997
0.480000
5.819996
8.490000
7.500000
10.800001
5.819996
11.370003
5.820002
6.569996
0.480000
7.019995
1.680004
4.979994
7.019995
7.019995
5.339996
0.720005
7.649998
1.469994
1.680004
2.669998
9.689999
5.339996
0.000000
9.329996
1.680004
7.019995
0.000000
6.449993
11.999994
0.750000
5.339996
8.699999
9.959999
0.000000
0.000000
1.679998
7.740000
0.630003
5.550001
8.699999
7.650003
2.670004
1.679998
7.019995
2.310001
8.699999
0.000000
7.019995
0.570002
4.980000
7.769995
1.679998
6.659998
8.699999
8.699999
7.020000
0.959999
9.330002
3.149998
0.000000
4.350002
11.370003
7.020000
1.680004
11.010000
0.000000
8.699999
1.680004
8.129997
1.679998
0.930004
7.020000
9.959999
9.959999
11.639997
5.699999
9.329996
3.510000
6.659998
2.309996
7.289995
11.639997
4.979994
7.649998
6.659998
9.959999
4.979994
10.530001
4.980000
5.729994
11.639997
0.000000
1.679998
7.740000
0.630003
5.550001
8.699999
7.650003
2.670004
1.679998
7.019995
2.310001
8.699999
0.000000
7.019995
0.570002
4.980000
7.769995
1.679998
1.679998
7.740000
0.630003
5.550001
8.699999
7.650003
2.670004
1.679998
7.019995
2.310001
8.699999
0.000000
7.019995
0.570002
4.980000
7.769995
1.679998
6.060001
2.310001
3.870003
7.020000
9.330002
4.350002
0.000000
5.339996
3.990000
7.020000
1.679998
5.339996
1.109997
6.659998
6.089996
0.000000
8.370003
2.189999
0.959999
3.390003
10.410004
6.060001
0.720005
10.050001
0.959999
7.740000
0.720005
7.169998
0.719999
0.029995
6.060001
6.180004
9.330002
7.020000
2.040001
2.310001
7.649998
1.679998
9.330002
0.630003
7.649998
1.200005
4.349997
8.399998
2.310001
3.149998
1.200005
8.220005
3.870003
1.469994
7.860003
3.149998
5.550001
1.469994
4.980000
10.530001
2.219994
3.870003
4.350002
11.370003
7.020000
1.680004
11.010000
0.000000
8.699999
1.680004
8.129997
1.679998
0.930004
7.020000
4.980000
9.330002
2.669998
5.340002
4.350002
7.650003
2.669998
8.220005
2.670004
3.419998
9.330002
4.350002
9.689999
0.360003
11.370003
2.670004
9.689999
3.240005
2.309996
10.439999
4.350002
5.339996
3.990000
7.020000
1.679998
5.339996
1.109997
6.659998
6.089996
0.000000
9.329996
1.680004
7.019995
0.000000
6.449993
11.999994
0.750000
5.339996
11.010000
2.310001
9.329996
2.880003
2.669998
10.079996
3.990000
8.699999
1.680004
8.129997
1.679998
0.930004
7.020000
7.019995
0.570002
4.980000
7.769995
1.679998
6.449993
11.999994
0.750000
5.339996
5.550001
7.199993
1.109997
0.749994
6.659998
6.089996
