interval_semitones
7.769995
10.890003
1.290001
0.240005
3.629997
5.969994
6.450005
0.480000
4.139997
3.539995
3.930004
5.400009
6.719994
5.850002
2.190004
7.680004
2.669998
0.810001
11.339996
9.449993
5.730011
7.920004
4.110008
6.659998
9.059998
8.010002
11.399992
1.800001
2.219999
8.249994
3.629997
7.770000
11.699997
1.170006
1.050001
1.619997
9.959999
3.449999
10.439995
8.579996
7.109991
1.679998
1.500008
3.689999
11.880005
2.399998
1.350002
4.739994
4.859997
7.560001
10.410004
3.030001
2.429998
5.040001
6.510006
5.609997
5.040001
8.699999
8.790001
3.779995
1.919998
0.449993
8.339996
6.840008
2.969999
5.220005
1.049995
9.660004
7.259995
6.839996
0.810001
5.429998
4.829994
2.640003
4.110008
8.009995
7.439999
11.099997
5.609997
1.379997
0.480000
1.950005
10.739994
4.440010
5.369997
2.820007
8.610008
6.209999
5.790001
11.760006
4.380003
3.779999
3.689999
5.160004
6.959999
6.390003
10.050001
4.560001
2.429993
11.430004
0.900009
9.689999
5.490005
4.320002
3.870003
9.599991
2.820007
3.149998
7.769995
7.169992
0.300007
1.770012
10.349991
9.779995
1.439993
4.050007
11.040001
2.819996
7.709999
1.079990
2.100014
7.709993
0.480011
0.419998
6.449993
1.829996
9.570002
9.899998
11.370003
0.750000
11.819996
8.159998
1.649998
8.639992
6.779995
5.309990
3.480000
11.700005
1.889997
10.080002
5.970005
10.590002
9.989998
9.480000
10.950005
1.169998
0.600002
4.260000
1.230000
8.219994
5.640003
4.889992
3.899998
11.280006
10.530001
9.660004
4.619997
4.019995
3.450005
4.920010
7.199993
5.370003
1.710005
7.200005
2.189999
0.330002
10.859997
9.929993
5.250011
7.440004
3.630009
11.399998
8.070000
9.540009
2.579996
9.990000
6.330002
11.820002
6.809996
4.949999
3.479994
5.309996
9.870010
0.060001
8.250008
7.470001
8.940002
8.820002
9.389997
5.730000
11.220001
6.209991
4.349997
2.879990
6.090002
9.270004
11.459999
7.650002
1.470005
10.649998
10.080002
1.740000
8.250000
1.260006
3.120003
4.590008
1.379997
1.800007
8.010000
0.180004
0.120003
11.550007
3.210005
9.720005
2.730011
4.590008
6.060013
2.850002
0.330002
9.480005
1.290001
0.569996
8.909998
2.399998
9.389992
7.529995
6.059990
2.730000
0.450005
2.639997
10.830002
3.659998
1.830002
8.819996
6.959999
5.489994
3.299995
11.880009
2.070002
10.260006
5.490000
0.479994
10.619997
9.149992
11.639997
3.540007
5.730000
1.920004
6.989994
6.870003
3.659992
5.129997
10.050007
11.760000
8.430004
1.859997
3.330002
0.119991
3.060013
6.749994
1.440010
10.529995
10.259995
4.920010
4.889997
3.300007
8.789989
6.390015
3.419992
4.770012
3.180004
5.369997
1.560001
9.810007
1.620003
8.190004
