interval_semitones
3.870003
0.000000
3.870003
11.999989
11.999989
7.020000
7.020000
0.000000
0.000000
7.020000
7.020000
11.999989
11.999989
4.980000
7.020000
11.999989
11.999989
0.000000
7.020000
4.980000
7.020000
7.020000
3.870003
3.870003
0.000000
3.869991
3.869991
8.850002
10.890003
3.870003
3.870003
10.890003
10.890003
3.869991
3.869991
8.850002
3.149998
3.869991
3.869991
3.870003
8.850002
8.850002
10.890003
10.890003
0.000000
8.129997
11.999989
11.999989
4.980000
7.020000
0.000000
0.000000
7.020000
7.020000
11.999989
11.999989
4.980000
7.020000
11.999989
11.999989
0.000000
4.980000
4.980000
7.020000
7.020000
3.870003
3.869991
3.869991
3.149998
10.890003
8.129997
3.870003
10.890003
10.890003
3.869991
3.869991
8.850002
3.149998
3.869991
3.869991
3.870003
3.149998
8.850002
10.890003
10.890003
0.000000
0.000000
7.019989
7.020012
11.999989
11.999989
7.020012
7.020012
0.000000
0.000000
7.019989
7.019989
0.000000
0.000000
11.999989
7.019989
7.019989
7.020012
7.020012
3.869991
7.019989
7.020012
11.999989
11.999989
7.020012
7.020012
0.000000
0.000000
7.019989
7.019989
0.000000
0.000000
11.999989
7.019989
7.019989
7.020012
7.020012
3.869991
2.040001
4.980000
7.020000
2.040001
2.040001
7.019989
7.019989
0.000000
0.000000
7.019989
7.019989
7.020000
0.000000
0.000000
2.040001
2.040001
8.850002
7.020000
7.020000
0.000000
0.000000
7.020012
4.979988
2.040001
2.040001
4.979988
7.020012
7.020000
2.040001
2.040001
0.000000
0.000000
10.890003
0.000000
7.020000
7.020000
11.999989
11.999989
4.980000
7.020000
11.999989
11.999989
0.000000
4.980000
4.980000
7.020000
7.020000
3.870003
7.020000
7.020000
11.999989
11.999989
4.980000
7.020000
11.999989
11.999989
0.000000
7.020000
4.980000
7.020000
7.020000
3.870003
0.000000
7.020012
4.979988
2.040001
2.040001
4.979988
7.020012
7.020000
2.040001
2.040001
0.000000
0.000000
10.890003
7.020012
4.979988
2.040001
2.040001
4.979988
7.020012
7.020000
2.040001
2.040001
0.000000
0.000000
10.890003
0.000000
7.019989
7.019989
0.000000
0.000000
11.999989
7.019989
7.019989
7.020012
7.020012
3.869991
7.019989
7.019989
0.000000
0.000000
11.999989
7.019989
7.019989
4.979988
4.979988
3.869991
0.000000
7.019989
7.019989
4.980000
0.000000
0.000000
2.040001
2.040001
8.850002
7.019989
7.019989
7.020000
0.000000
0.000000
2.040001
2.040001
3.149998
0.000000
11.999989
7.019989
7.019989
4.979988
4.979988
3.869991
11.999989
7.019989
7.019989
7.020012
7.020012
3.869991
7.020000
4.980000
7.020000
7.020000
3.870003
0.000000
2.040001
2.040001
8.850002
2.040001
2.040001
8.850002
0.000000
10.890003
10.890003
