interval_semitones
1.409998
1.079996
7.590002
5.280001
1.079996
3.750000
10.260000
4.949999
0.570002
10.260000
1.079996
11.429998
7.590002
5.280001
0.000000
5.280001
4.409998
10.260000
0.000000
0.570002
9.929998
0.000000
10.260000
0.330002
5.819996
3.870003
0.330002
9.659998
3.149998
3.540001
1.980000
8.850002
0.330002
1.980000
5.819996
3.870003
1.409998
3.870003
3.000000
8.850002
1.409998
1.980000
8.520000
1.409998
3.149998
6.510006
4.200005
0.000000
2.670004
9.180004
3.870003
1.649998
9.180004
0.000000
10.350002
6.510006
4.200005
10.920004
4.200005
3.330002
9.180004
10.920004
1.649998
8.850002
1.079996
9.180004
9.689999
6.510006
3.840002
2.669998
9.359997
8.160004
2.669998
5.489994
3.839996
0.000000
9.689999
4.409998
9.689999
8.819996
2.669998
4.409998
8.160004
2.339996
7.590002
2.669998
4.200005
1.530001
7.020000
0.330002
5.850002
4.980000
4.200005
5.850002
9.689999
0.000000
5.280001
0.000000
0.870003
4.980000
5.280001
5.850002
4.649998
5.280001
7.020000
2.670004
9.180004
3.870003
1.649998
9.180004
0.000000
10.350002
6.510006
4.200005
10.920004
4.200005
3.330002
9.180004
10.920004
1.649998
8.850002
1.079996
9.180004
6.510000
1.199999
4.320002
6.510000
9.329996
7.679998
3.840002
1.530001
8.250000
1.530001
0.659998
6.510000
8.250000
4.320002
6.179998
3.750000
6.510000
6.689999
10.830002
0.000000
2.819996
1.169998
2.669998
7.020000
1.740000
7.020000
6.149998
0.000000
1.740000
10.830002
11.669998
10.260000
0.000000
5.520000
5.310001
3.870003
5.520000
9.359997
0.330002
4.949999
0.330002
0.540001
5.310001
4.949999
5.520000
4.980000
4.949999
6.689999
10.830002
1.649998
0.000000
8.160004
5.850002
0.570002
5.850002
4.980000
10.830002
0.570002
0.000000
10.500000
0.570002
10.830002
9.180004
10.830002
2.669998
4.980000
10.260000
4.980000
5.850002
0.000000
10.260000
10.830002
0.330002
10.260000
0.000000
1.649998
5.489994
4.200005
1.079996
4.200005
3.330002
9.180004
1.079996
1.649998
8.850002
1.079996
2.819996
3.839996
5.850002
0.570002
5.850002
4.980000
10.830002
0.570002
0.000000
10.500000
11.429998
1.169998
9.689999
4.409998
9.689999
8.819996
2.669998
4.409998
8.160004
2.339996
7.590002
2.669998
5.280001
0.000000
0.870003
4.980000
5.280001
5.850002
4.649998
5.280001
7.020000
5.280001
4.409998
10.260000
0.000000
0.570002
9.929998
0.000000
1.740000
0.870003
4.980000
5.280001
5.850002
4.649998
5.280001
7.020000
5.850002
4.409998
4.980000
5.520000
4.409998
6.149998
10.260000
10.830002
0.330002
10.260000
0.000000
0.570002
9.929998
0.000000
1.740000
10.500000
0.570002
10.830002
9.929998
11.669998
10.260000
