interval_semitones
2.039989
9.960005
4.980000
0.000000
9.959999
0.000000
1.110003
7.020000
7.020000
0.000000
7.020000
2.039989
4.980000
0.000000
9.959999
4.980000
2.039989
2.040001
7.020000
0.000000
0.000000
4.980000
0.000000
11.999992
9.059990
2.039989
11.999989
2.039989
3.149994
9.059990
9.059990
2.039989
7.019989
0.000000
7.019989
2.039989
11.999989
7.019989
0.000000
11.999989
9.059990
2.039989
2.039989
7.019989
2.039989
2.940004
9.960005
0.000006
9.960005
3.149998
2.940004
9.059996
9.960005
4.980005
11.999992
4.980005
9.960005
0.000006
4.980005
11.999992
0.000006
2.940004
9.960005
9.960005
4.980005
2.039995
4.980000
2.939999
4.980000
6.090002
0.000000
0.000000
4.980000
2.040001
9.059990
9.959999
4.980000
2.939999
9.959999
9.059990
2.939999
0.000000
4.980000
4.980000
9.959999
4.980000
2.040001
0.000000
1.110003
7.020000
7.020000
0.000000
7.020000
2.039989
7.020000
0.000000
2.040001
7.020000
2.039989
2.040001
7.020000
0.000000
0.000000
7.020000
0.000000
9.959999
3.150003
9.060001
9.060001
2.040001
4.980000
11.999989
4.980000
9.959999
0.000000
4.980000
11.999989
0.000000
9.060001
2.040001
2.040001
4.980000
2.040001
1.110003
7.020000
7.020000
0.000000
7.020000
2.039989
4.980000
0.000000
9.959999
4.980000
2.039989
2.040001
7.020000
0.000000
0.000000
4.980000
0.000000
6.090002
5.909998
1.110003
8.130005
3.149994
8.130003
1.110003
3.150003
8.130003
3.149994
3.150003
6.090002
1.110003
1.110003
8.130003
1.110003
0.000000
7.020000
2.040001
9.059990
2.040001
7.020000
9.060001
2.040001
9.059990
9.060001
0.000000
7.020000
7.020000
2.040001
4.980000
7.020000
2.040001
9.059990
2.040001
7.020000
9.060001
2.040001
9.059990
9.060001
0.000000
7.020000
7.020000
2.040001
7.020000
7.020000
2.039989
7.020000
0.000000
2.040001
7.020000
2.039989
2.040001
7.020000
0.000000
0.000000
7.020000
0.000000
7.019989
0.000000
7.020000
4.980000
0.000000
7.019989
4.980000
2.040001
7.020000
7.020000
0.000000
7.020000
7.019989
2.039989
11.999989
7.019989
0.000000
11.999989
9.059990
2.039989
2.039989
7.019989
2.039989
4.980000
4.980000
0.000000
7.019989
7.020000
2.040001
7.020000
7.020000
0.000000
7.020000
9.959999
4.980000
2.039989
2.040001
7.020000
0.000000
0.000000
4.980000
0.000000
4.980000
11.999989
0.000000
9.060001
2.040001
2.040001
4.980000
2.040001
7.019989
7.020000
2.040001
7.020000
7.020000
0.000000
7.020000
11.999989
9.059990
2.039989
2.039989
7.019989
2.039989
9.060001
2.040001
2.040001
7.020000
2.040001
7.020000
7.020000
2.040001
4.980000
0.000000
7.020000
0.000000
7.020000
0.000000
7.020000
