interval_semitones
0.449993
2.039995
0.630003
8.130003
7.650003
2.670004
7.650003
7.650003
0.449993
9.510006
9.510006
11.550007
0.449993
2.039995
8.850002
8.130003
8.850002
8.130003
9.510006
0.449993
8.850002
8.130003
7.649998
1.590002
1.079996
8.579996
8.099997
3.119997
8.099997
8.099997
0.000000
9.959999
9.959999
0.000000
0.000000
1.590002
9.299995
8.579996
9.299995
8.579996
9.959999
0.000000
9.299995
8.579996
8.099991
2.669998
10.169998
9.689999
4.709999
9.689999
9.689999
1.590002
11.550001
11.550001
1.590002
1.590002
0.000000
10.889997
10.169998
10.889997
10.169998
11.550001
1.590002
10.889997
10.169998
9.689993
7.500000
7.020000
2.040001
7.020000
7.020000
1.079996
8.880003
8.880003
10.920004
1.079996
2.669998
8.219999
7.500000
8.219999
7.500000
8.880003
1.079996
8.219999
7.500000
7.019995
0.480000
5.459999
0.480000
0.480000
8.579996
1.380003
1.380003
3.420004
8.579996
10.169998
0.719999
0.000000
0.719999
0.000000
1.380003
8.579996
0.719999
0.000000
11.519995
4.980000
0.000000
0.000000
8.099997
1.860003
1.860003
3.900003
8.099997
9.689999
1.199999
0.480000
1.199999
0.480000
1.860003
8.099997
1.199999
0.480000
11.999994
4.980000
4.980000
3.119997
6.840002
6.840002
8.880003
3.119997
4.709999
6.179998
5.459999
6.179998
5.459999
6.840002
3.119997
6.179998
5.459999
4.979994
0.000000
8.099997
1.860003
1.860003
3.900003
8.099997
9.689999
1.199999
0.480000
1.199999
0.480000
1.860003
8.099997
1.199999
0.480000
11.999994
8.099997
1.860003
1.860003
3.900003
8.099997
9.689999
1.199999
0.480000
1.199999
0.480000
1.860003
8.099997
1.199999
0.480000
11.999994
9.959999
9.959999
0.000000
0.000000
1.590002
9.299995
8.579996
9.299995
8.579996
9.959999
0.000000
9.299995
8.579996
8.099991
0.000000
2.040001
9.959999
11.550001
0.660004
1.380003
0.660004
1.380003
0.000000
9.959999
0.660004
1.380003
10.139992
2.040001
9.959999
11.550001
0.660004
1.380003
0.660004
1.380003
0.000000
9.959999
0.660004
1.380003
10.139992
0.000000
1.590002
2.700005
3.420004
2.700005
3.420004
2.040001
0.000000
2.700005
3.420004
8.099991
1.590002
9.299995
8.579996
9.299995
8.579996
9.959999
0.000000
9.299995
8.579996
8.099991
10.889997
10.169998
10.889997
10.169998
11.550001
1.590002
10.889997
10.169998
9.689993
0.719999
0.000000
0.719999
0.660004
9.299995
0.000000
0.719999
10.799995
0.719999
0.000000
1.380003
8.579996
0.719999
0.000000
11.519995
0.719999
0.660004
9.299995
0.000000
0.719999
10.799995
1.380003
8.579996
0.719999
0.000000
11.519995
9.959999
0.660004
1.380003
10.139992
9.299995
8.579996
8.099991
0.719999
10.799995
11.519995
