interval_semitones
7.020000
9.060001
6.090002
0.000000
0.600002
0.000000
6.090002
9.930004
2.550001
0.000000
0.600002
8.760000
1.740000
9.570002
1.740000
2.550001
0.929998
0.000000
5.910004
0.929998
1.740000
6.419998
2.550001
2.040001
1.110003
4.980000
6.419998
4.980000
1.110003
4.950005
9.570002
7.020000
6.419998
3.780001
8.760000
4.590002
8.760000
9.570002
6.090002
7.020000
1.109997
6.090002
8.760000
1.439999
9.570002
3.150003
2.939999
8.459999
2.939999
3.150003
6.990005
11.610003
9.060001
8.459999
5.820002
10.800001
6.630003
10.800001
11.610003
8.130003
9.060001
3.149998
8.130003
10.800001
3.480000
11.610003
6.090002
6.690004
6.090002
0.000000
3.840002
3.540001
6.090002
6.690004
2.669998
4.350002
3.480000
4.350002
3.540001
7.020000
6.090002
0.000006
7.020000
4.350002
0.329996
3.540001
11.399998
0.000000
6.090002
9.930004
2.550001
0.000000
11.399998
8.760000
1.740000
9.570002
1.740000
2.550001
11.070002
0.000000
6.089996
11.070002
1.740000
6.419998
2.550001
11.399998
6.690004
10.530006
3.150003
0.600002
0.000000
9.360003
2.340002
10.170004
2.340002
3.150003
0.329996
0.600002
5.310001
0.329996
2.340002
7.020000
3.150003
6.090002
9.930004
2.550001
0.000000
11.399998
8.760000
1.740000
9.570002
1.740000
2.550001
11.070002
0.000000
6.089996
11.070002
1.740000
6.419998
2.550001
3.840002
3.540001
6.090002
6.690004
2.669998
4.350002
3.480000
4.350002
3.540001
7.020000
6.090002
0.000006
7.020000
4.350002
0.329996
3.540001
7.380003
9.930004
10.530006
1.170004
8.190004
0.360003
8.190004
7.380003
10.860003
9.930004
3.840008
10.860003
8.190004
3.510006
7.380003
2.550001
3.150003
6.209999
0.810001
7.020000
0.810001
0.000000
3.480000
2.550001
8.460005
3.480000
0.810001
3.869997
0.000000
0.600002
8.760000
1.740000
9.570002
1.740000
2.550001
0.929998
0.000000
5.910004
0.929998
1.740000
6.419998
2.550001
9.360003
2.340002
10.170004
2.340002
3.150003
0.329996
0.600002
5.310001
0.329996
2.340002
7.020000
3.150003
7.020000
0.810001
7.020000
6.209999
9.689999
8.760000
2.670004
9.689999
7.020000
2.340002
6.209999
7.830002
0.000000
0.810001
2.669998
1.740000
7.650003
2.669998
0.000000
4.679998
0.810001
7.830002
7.020000
10.500000
9.570002
3.480005
10.500000
7.830002
3.150003
7.020000
0.810001
2.669998
1.740000
7.650003
2.669998
0.000000
4.679998
0.810001
3.480000
2.550001
8.460005
3.480000
0.810001
3.869997
0.000000
0.929998
4.980005
0.000000
2.669998
7.349997
3.480000
5.910004
0.929998
1.740000
6.419998
2.550001
4.980005
7.650003
0.330002
8.460005
2.669998
7.349997
3.480000
4.679998
0.810001
3.869997
