life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
15,15,0,188,188,0.008515,0.008515,0.008515,0.000000,0.008515,0.504257,0.504257,0.504257,0.000791,0.504257,2
24,24,0,188,188,0.009560,0.009560,0.009560,0.000022,0.009560,0.504778,0.504778,0.504778,0.000810,0.504778,2
1,1,0,189,189,0.010252,0.010252,0.010252,0.000021,0.010252,0.505125,0.505125,0.505126,0.000000,0.505125,2
10,10,0,190,190,0.017595,0.017595,0.017595,0.000000,0.017595,0.508792,0.508792,0.508791,0.000691,0.508792,1
9,9,0,191,191,0.026354,0.026354,0.026354,0.000040,0.026354,0.513174,0.513174,0.513174,0.000000,0.513174,2
21,21,0,191,191,0.001572,0.001572,0.001572,0.000002,0.001572,0.500786,0.500786,0.500786,0.000000,0.500786,2
13,13,0,192,192,0.031877,0.031877,0.031877,0.000057,0.031877,0.515933,0.515933,0.515932,0.000299,0.515933,2
17,17,0,195,195,0.053501,0.053501,0.053501,0.000059,0.053501,0.526724,0.526724,0.526724,0.000299,0.526724,2
19,19,0,199,199,0.000314,0.000314,0.000314,0.000001,0.000314,0.500157,0.500157,0.500158,0.000000,0.500157,2
8,8,0,203,203,0.095537,0.095537,0.095537,0.000000,0.095537,0.547624,0.547624,0.547623,0.001064,0.547624,2
2,2,0,205,205,0.029410,0.029410,0.029410,0.000017,0.029410,0.514697,0.514697,0.514696,0.000669,0.514697,2
28,28,0,205,205,0.000521,0.000521,0.000521,0.000000,0.000521,0.500261,0.500261,0.500260,0.000646,0.500261,2
16,16,0,215,215,0.073231,0.073231,0.073232,0.000000,0.073231,0.536490,0.536490,0.536491,0.000000,0.536490,2
5,5,0,219,219,0.077925,0.077925,0.077925,0.000124,0.077925,0.538789,0.538789,0.538788,0.001132,0.538789,2
26,26,0,219,219,0.009125,0.009125,0.009125,0.000018,0.009125,0.504562,0.504562,0.504562,0.000000,0.504562,2
3,3,0,226,226,0.034789,0.034789,0.034789,0.000051,0.034789,0.517387,0.517387,0.517387,0.000000,0.517387,1
18,18,0,229,229,0.005646,0.005646,0.005646,0.000004,0.005646,0.502822,0.502822,0.502822,0.000000,0.502822,2
7,7,0,230,230,0.061174,0.061174,0.061173,0.000116,0.061174,0.530548,0.530548,0.530548,0.000732,0.530548,3
11,11,0,230,230,0.027808,0.027808,0.027808,0.000071,0.027808,0.513897,0.513897,0.513899,0.000000,0.513897,2
14,14,0,230,230,0.055592,0.055592,0.055592,0.000022,0.055592,0.527758,0.527758,0.527756,0.000791,0.527758,2
20,20,0,230,230,0.041702,0.041702,0.041702,0.000026,0.041702,0.520839,0.520839,0.520838,0.001326,0.520839,2
12,12,0,238,238,0.044538,0.044538,0.044538,0.000000,0.044538,0.522251,0.522251,0.522249,0.001563,0.522251,3
23,23,0,238,238,0.019563,0.019563,0.019563,0.000005,0.019563,0.509779,0.509779,0.509779,0.000488,0.509779,3
29,29,0,241,241,0.014109,0.014109,0.014109,0.000000,0.014109,0.507053,0.507053,0.507052,0.001326,0.507053,3
0,0,0,242,242,0.094302,0.094301,0.094301,0.000175,0.094302,0.546983,0.546983,0.546982,0.001196,0.546983,2
31,31,0,246,246,0.016484,0.016484,0.016484,0.000041,0.016484,0.508241,0.508241,0.508240,0.000691,0.508241,2
6,6,0,249,249,0.048575,0.048575,0.048575,0.000086,0.048575,0.524268,0.524268,0.524269,0.000000,0.524268,3
4,4,0,250,250,0.056542,0.056542,0.056542,0.000000,0.056542,0.528223,0.528223,0.528222,0.001064,0.528223,2
22,22,0,254,254,0.056206,0.056206,0.056206,0.000177,0.056206,0.528073,0.528073,0.528074,0.000000,0.528073,2
27,27,0,260,260,0.138826,0.138826,0.138826,0.000000,0.138826,0.568630,0.568630,0.568632,0.000000,0.568630,3
25,25,0,272,272,0.389594,0.389594,0.389595,0.000000,0.389594,0.682876,0.682877,0.682877,0.001257,0.682876,3
30,30,0,275,275,0.399321,0.399321,0.399322,0.000000,0.399321,0.671256,0.671256,0.671255,0.001292,0.671256,3
38,13,193,381,188,0.007471,0.007471,0.007471,0.000010,0.007471,0.503735,0.503735,0.503736,0.000000,0.503735,2
36,9,192,384,192,0.032940,0.032940,0.032940,0.000022,0.032940,0.516464,0.516464,0.516464,0.000000,0.516464,2
41,8,204,391,187,0.002692,0.002692,0.002692,0.000005,0.002692,0.501346,0.501346,0.501345,0.000732,0.501346,2
39,17,196,392,196,0.059377,0.059377,0.059377,0.000119,0.059377,0.529641,0.529641,0.529641,0.001119,0.529641,1
43,28,206,395,189,0.013952,0.013952,0.013952,0.000000,0.013952,0.506975,0.506975,0.506974,0.000791,0.506975,1
40,19,200,403,203,0.073210,0.073210,0.073210,0.000000,0.073210,0.536539,0.536539,0.536539,0.001078,0.536539,2
45,5,220,407,187,0.001283,0.001283,0.001283,0.000000,0.001283,0.500642,0.500642,0.500641,0.000646,0.500642,2
32,15,189,411,222,0.195193,0.195193,0.195193,0.000000,0.195193,0.594455,0.594455,0.594454,0.001544,0.594455,2
42,2,206,415,209,0.020532,0.020532,0.020532,0.000044,0.020532,0.510264,0.510264,0.510263,0.000669,0.510264,2
50,11,231,425,194,0.044843,0.044843,0.044843,0.000000,0.044843,0.522400,0.522400,0.522400,0.000810,0.522400,0
48,18,230,426,196,0.057055,0.057055,0.057055,0.000098,0.057055,0.528496,0.528496,0.528496,0.000622,0.528496,2
33,24,189,430,241,0.278428,0.278428,0.278428,0.000473,0.278428,0.634760,0.634760,0.634760,0.000622,0.634760,2
34,1,190,430,240,0.049053,0.049053,0.049052,0.000088,0.049053,0.524504,0.524504,0.524505,0.000000,0.524504,2
37,21,192,431,239,0.096321,0.096321,0.096321,0.000000,0.096321,0.547996,0.547996,0.547996,0.000173,0.547996,1
54,23,239,431,192,0.034022,0.034022,0.034022,0.000079,0.034022,0.517005,0.517005,0.517005,0.000000,0.517005,2
47,3,227,434,207,0.011405,0.011405,0.011405,0.000016,0.011405,0.505702,0.505702,0.505701,0.000772,0.505702,1
46,26,220,437,217,0.027326,0.027326,0.027326,0.000051,0.027326,0.513660,0.513660,0.513659,0.001158,0.513660,2
35,10,191,440,249,0.013064,0.013064,0.013064,0.000000,0.013064,0.506531,0.506531,0.506531,0.000000,0.506531,2
52,20,231,443,212,0.028477,0.028477,0.028477,0.000000,0.028477,0.514231,0.514231,0.514230,0.000897,0.514231,2
53,12,239,459,220,0.187361,0.187361,0.187361,0.000000,0.187361,0.592358,0.592358,0.592360,0.000000,0.592358,2
44,16,216,461,245,0.062316,0.062316,0.062316,0.000103,0.062316,0.531105,0.531105,0.531105,0.000732,0.531105,2
51,14,231,462,231,0.095400,0.095400,0.095400,0.000000,0.095400,0.546723,0.546723,0.546723,0.000000,0.546723,2
61,27,261,462,201,0.088165,0.088165,0.088165,0.000177,0.088165,0.543940,0.543940,0.543939,0.000930,0.543940,2
63,30,276,468,192,0.032081,0.032081,0.032081,0.000067,0.032081,0.516030,0.516030,0.516029,0.000000,0.516030,1
49,7,231,470,239,0.011512,0.011512,0.011512,0.000014,0.011512,0.505734,0.505734,0.505735,0.000000,0.505734,2
56,0,243,479,236,0.013804,0.013804,0.013804,0.000000,0.013804,0.506901,0.506901,0.506903,0.000000,0.506901,3
55,29,242,481,239,0.202382,0.202382,0.202382,0.000400,0.202382,0.599726,0.599726,0.599726,0.000913,0.599726,1
57,31,247,482,235,0.033428,0.033428,0.033428,0.000074,0.033428,0.516708,0.516707,0.516708,0.000000,0.516708,1
62,25,273,500,227,0.122757,0.122757,0.122757,0.000000,0.122757,0.560367,0.560367,0.560365,0.001158,0.560367,1
58,6,250,507,257,0.207310,0.207310,0.207310,0.000061,0.207310,0.602047,0.602047,0.602046,0.000622,0.602047,3
59,4,251,507,256,0.083171,0.083171,0.083171,0.000099,0.083171,0.541488,0.541489,0.541489,0.000000,0.541488,1
60,22,255,509,254,0.020976,0.020976,0.020976,0.000000,0.020976,0.510476,0.510476,0.510475,0.000772,0.510476,2
64,13,382,579,197,0.008848,0.008848,0.008848,0.000000,0.008848,0.504424,0.504424,0.504425,0.000000,0.504424,2
66,8,392,588,196,0.056456,0.056456,0.056456,0.000110,0.056456,0.528183,0.528183,0.528183,0.000000,0.528183,1
69,19,404,594,190,0.022379,0.022379,0.022379,0.000000,0.022379,0.511188,0.511188,0.511187,0.000992,0.511188,2
65,9,385,615,230,0.005552,0.005552,0.005552,0.000000,0.005552,0.502776,0.502776,0.502777,0.000000,0.502776,3
67,17,393,626,233,0.070234,0.070234,0.070234,0.000000,0.070234,0.535048,0.535048,0.535049,0.000000,0.535048,3
81,10,441,629,188,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
79,3,435,631,196,0.058969,0.058969,0.058969,0.000000,0.058969,0.529399,0.529400,0.529398,0.000669,0.529399,2
68,28,396,632,236,0.258301,0.258301,0.258301,0.000000,0.258301,0.626198,0.626198,0.626199,0.000000,0.626198,3
72,2,416,632,216,0.018365,0.018365,0.018365,0.000000,0.018365,0.509181,0.509181,0.509180,0.001145,0.509181,2
74,18,427,639,212,0.038662,0.038662,0.038662,0.000000,0.038662,0.519311,0.519311,0.519310,0.000930,0.519311,2
77,21,432,644,212,0.038923,0.038923,0.038923,0.000000,0.038923,0.519451,0.519451,0.519450,0.001021,0.519451,2
82,20,444,655,211,0.047011,0.047011,0.047011,0.000093,0.047011,0.523488,0.523488,0.523489,0.000000,0.523488,2
70,5,408,656,248,0.094437,0.094437,0.094437,0.000161,0.094437,0.546999,0.546999,0.546999,0.001257,0.546999,2
84,16,462,656,194,0.044666,0.044666,0.044665,0.000068,0.044666,0.522317,0.522317,0.522316,0.000846,0.522317,2
76,1,431,659,228,0.065965,0.065965,0.065965,0.000000,0.065965,0.532839,0.532839,0.532837,0.001021,0.532839,2
87,30,469,664,195,0.050939,0.050939,0.050939,0.000126,0.050939,0.525447,0.525447,0.525446,0.000457,0.525447,1
80,26,438,666,228,0.076470,0.076470,0.076470,0.000114,0.076470,0.538121,0.538121,0.538122,0.000000,0.538121,1
71,15,412,670,258,0.049882,0.049882,0.049882,0.000000,0.049882,0.524920,0.524920,0.524919,0.001515,0.524920,2
86,27,463,670,207,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
89,0,480,670,190,0.012830,0.012830,0.012830,0.000017,0.012830,0.506413,0.506413,0.506414,0.000000,0.506413,2
83,12,460,672,212,0.072637,0.072637,0.072638,0.000000,0.072637,0.536255,0.536255,0.536255,0.000000,0.536255,1
73,11,426,682,256,0.297325,0.297325,0.297325,0.000000,0.297325,0.640769,0.640769,0.640768,0.000173,0.640769,2
78,23,432,684,252,0.112766,0.112766,0.112766,0.000061,0.112766,0.555739,0.555739,0.555740,0.000000,0.555739,2
75,24,431,694,263,0.196335,0.196335,0.196335,0.000266,0.196335,0.594995,0.594995,0.594995,0.000000,0.594995,3
85,14,463,700,237,0.045759,0.045759,0.045759,0.000000,0.045759,0.522863,0.522863,0.522864,0.000000,0.522863,3
88,7,471,705,234,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
90,29,482,710,228,0.026867,0.026867,0.026867,0.000000,0.026867,0.513429,0.513429,0.513428,0.000000,0.513429,2
91,31,483,714,231,0.014192,0.014192,0.014192,0.000032,0.014192,0.507093,0.507093,0.507094,0.000000,0.507093,3
92,25,501,717,216,0.000002,0.000002,0.000002,0.000000,0.000002,0.500001,0.500001,0.500000,0.000386,0.500001,1
94,4,508,733,225,0.062226,0.062226,0.062226,0.000000,0.062226,0.531063,0.531063,0.531061,0.001434,0.531063,2
95,22,510,737,227,0.057641,0.057641,0.057641,0.000000,0.057641,0.528785,0.528785,0.528786,0.000000,0.528785,2
93,6,508,742,234,0.045802,0.045802,0.045802,0.000067,0.045802,0.522884,0.522884,0.522883,0.001036,0.522884,3
96,13,580,769,189,0.010073,0.010073,0.010073,0.000000,0.010073,0.505036,0.505036,0.505036,0.000946,0.505036,1
97,8,589,777,188,0.007913,0.007913,0.007913,0.000009,0.007913,0.503955,0.503955,0.503954,0.001036,0.503955,2
98,19,595,782,187,0.000055,0.000055,0.000055,0.000000,0.000055,0.500027,0.500027,0.500028,0.000000,0.500027,2
99,9,616,806,190,0.021920,0.021920,0.021920,0.000039,0.021920,0.510957,0.510957,0.510956,0.001092,0.510957,2
104,2,633,826,193,0.040591,0.040591,0.040591,0.000000,0.040591,0.520284,0.520284,0.520285,0.000000,0.520284,2
102,3,632,838,206,0.025971,0.025971,0.025971,0.000000,0.025971,0.512980,0.512980,0.512979,0.001064,0.512980,2
105,18,640,842,202,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,0
107,20,656,843,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
101,10,630,849,219,0.056294,0.056294,0.056294,0.000000,0.056294,0.528113,0.528113,0.528114,0.000000,0.528113,2
