life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
29,29,0,188,188,0.003455,0.003455,0.003455,0.000001,0.003455,0.501727,0.501727,0.501727,0.000961,0.501727,2
31,31,0,188,188,0.009703,0.009703,0.009703,0.000000,0.009703,0.504851,0.504851,0.504852,0.000000,0.504851,2
14,14,0,190,190,0.018579,0.018579,0.018579,0.000030,0.018579,0.509285,0.509285,0.509285,0.000598,0.509285,2
26,26,0,190,190,0.007384,0.007384,0.007384,0.000000,0.007384,0.503692,0.503692,0.503692,0.000000,0.503692,1
8,8,0,192,192,0.032573,0.032573,0.032573,0.000000,0.032573,0.516271,0.516271,0.516272,0.000173,0.516271,2
25,25,0,192,192,0.032243,0.032243,0.032243,0.000072,0.032243,0.516077,0.516077,0.516076,0.001092,0.516077,2
1,1,0,193,193,0.039695,0.039695,0.039695,0.000072,0.039695,0.519836,0.519836,0.519836,0.000000,0.519836,2
5,5,0,193,193,0.038165,0.038165,0.038165,0.000047,0.038165,0.519071,0.519071,0.519071,0.000000,0.519071,2
11,11,0,194,194,0.043186,0.043186,0.043186,0.000100,0.043186,0.521576,0.521576,0.521576,0.000000,0.521576,2
24,24,0,195,195,0.012527,0.012527,0.012527,0.000000,0.012527,0.506263,0.506263,0.506264,0.000000,0.506263,2
3,3,0,203,203,0.095475,0.095475,0.095475,0.000061,0.095475,0.546760,0.546760,0.546760,0.000000,0.546760,2
12,12,0,205,205,0.027345,0.027345,0.027345,0.000000,0.027345,0.513666,0.513666,0.513665,0.000772,0.513666,2
18,18,0,205,205,0.027626,0.027626,0.027626,0.000048,0.027626,0.513808,0.513808,0.513809,0.000000,0.513808,2
10,10,0,219,219,0.069848,0.069848,0.069848,0.000156,0.069848,0.534808,0.534808,0.534807,0.000423,0.534808,2
21,21,0,219,219,0.000003,0.000003,0.000003,0.000000,0.000003,0.500002,0.500002,0.500001,0.000732,0.500002,2
19,19,0,226,226,0.032343,0.032343,0.032343,0.000000,0.032343,0.516153,0.516153,0.516152,0.001280,0.516153,1
2,2,0,229,229,0.011389,0.011389,0.011389,0.000000,0.011389,0.505694,0.505694,0.505693,0.000457,0.505694,2
4,4,0,230,230,0.048017,0.048017,0.048017,0.000000,0.048017,0.523990,0.523990,0.523989,0.001303,0.523990,2
23,23,0,230,230,0.059759,0.059759,0.059759,0.000000,0.059759,0.529844,0.529844,0.529845,0.000000,0.529844,3
27,27,0,230,230,0.012455,0.012455,0.012455,0.000000,0.012455,0.506227,0.506227,0.506226,0.000000,0.506227,2
30,30,0,230,230,0.033722,0.033722,0.033721,0.000048,0.033722,0.516852,0.516852,0.516853,0.000000,0.516852,2
7,7,0,238,238,0.041167,0.041167,0.041167,0.000000,0.041167,0.520570,0.520570,0.520569,0.000573,0.520570,3
28,28,0,238,238,0.012076,0.012076,0.012076,0.000023,0.012076,0.506038,0.506038,0.506037,0.000752,0.506038,3
13,13,0,241,241,0.043440,0.043440,0.043440,0.000042,0.043440,0.521705,0.521705,0.521705,0.000000,0.521705,3
16,16,0,242,242,0.001382,0.001382,0.001382,0.000003,0.001382,0.500691,0.500691,0.500692,0.000000,0.500691,2
15,15,0,246,246,0.022328,0.022328,0.022328,0.000023,0.022328,0.511158,0.511158,0.511160,0.000000,0.511158,2
22,22,0,249,249,0.068177,0.068177,0.068177,0.000000,0.068177,0.534034,0.534034,0.534034,0.000000,0.534034,3
20,20,0,250,250,0.046557,0.046557,0.046557,0.000000,0.046557,0.523243,0.523243,0.523245,0.000000,0.523243,2
9,9,0,253,253,0.021203,0.021203,0.021203,0.000000,0.021203,0.510600,0.510599,0.510599,0.000791,0.510600,3
6,6,0,254,254,0.027250,0.027250,0.027250,0.000000,0.027250,0.513621,0.513621,0.513620,0.000488,0.513621,2
17,17,0,257,257,0.039921,0.039921,0.039921,0.000032,0.039921,0.519947,0.519947,0.519945,0.001359,0.519947,3
36,8,193,381,188,0.003482,0.003482,0.003482,0.000005,0.003482,0.501741,0.501741,0.501740,0.000669,0.501741,1
38,1,194,382,188,0.009654,0.009654,0.009654,0.000000,0.009654,0.504826,0.504826,0.504827,0.000000,0.504826,2
39,5,194,387,193,0.036915,0.036915,0.036915,0.000034,0.036915,0.518449,0.518449,0.518448,0.001158,0.518449,1
32,29,189,388,199,0.074587,0.074587,0.074587,0.000151,0.074587,0.536966,0.536966,0.536965,0.001245,0.536966,2
0,0,0,402,402,0.603415,0.603415,0.603413,0.001875,0.603415,0.739269,0.739269,0.739270,0.000488,0.739269,4
33,31,189,402,213,0.011598,0.011598,0.011598,0.000014,0.011598,0.505793,0.505793,0.505792,0.000000,0.505793,2
44,18,206,422,216,0.166769,0.166769,0.166769,0.000232,0.166769,0.582081,0.582081,0.582079,0.001495,0.582081,2
48,2,230,422,192,0.026267,0.026267,0.026267,0.000039,0.026267,0.513130,0.513130,0.513130,0.000000,0.513130,2
51,27,231,424,193,0.041685,0.041685,0.041685,0.000082,0.041685,0.520830,0.520830,0.520830,0.000000,0.520830,0
41,24,196,426,230,0.038333,0.038333,0.038333,0.000011,0.038333,0.519144,0.519143,0.519143,0.000518,0.519144,3
42,3,204,429,225,0.019425,0.019425,0.019425,0.000000,0.019425,0.509711,0.509711,0.509712,0.000000,0.509711,2
47,19,227,434,207,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
45,10,220,437,217,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
35,26,191,440,249,0.045971,0.045971,0.045971,0.000000,0.045971,0.522968,0.522968,0.522966,0.001158,0.522968,2
49,4,231,444,213,0.153804,0.153804,0.153804,0.000000,0.153804,0.575622,0.575622,0.575622,0.000000,0.575622,2
40,11,195,447,252,0.011334,0.011334,0.011334,0.000000,0.011334,0.505667,0.505667,0.505668,0.000000,0.505667,2
37,25,193,453,260,0.087029,0.087029,0.087029,0.000161,0.087029,0.543376,0.543376,0.543375,0.000946,0.543376,2
54,28,239,457,218,0.007890,0.007890,0.007890,0.000000,0.007890,0.503944,0.503944,0.503944,0.000000,0.503944,2
52,30,231,462,231,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
34,14,191,467,276,0.195408,0.195409,0.195408,0.000361,0.195408,0.594828,0.594828,0.594828,0.000488,0.594828,2
50,23,231,470,239,0.081693,0.081693,0.081694,0.000000,0.081693,0.540715,0.540714,0.540716,0.000000,0.540715,2
43,12,206,478,272,0.120189,0.120189,0.120190,0.000000,0.120189,0.559184,0.559184,0.559184,0.000000,0.559184,2
46,21,220,479,259,0.048339,0.048339,0.048339,0.000000,0.048339,0.524150,0.524150,0.524149,0.001208,0.524150,2
56,16,243,479,236,0.049389,0.049389,0.049389,0.000000,0.049389,0.524674,0.524674,0.524674,0.000880,0.524674,3
55,13,242,481,239,0.091023,0.091023,0.091023,0.000207,0.091023,0.545364,0.545364,0.545364,0.000000,0.545364,1
62,17,258,481,223,0.038408,0.038408,0.038408,0.000000,0.038408,0.519179,0.519179,0.519180,0.000000,0.519179,2
57,15,247,482,235,0.030816,0.030816,0.030816,0.000088,0.030816,0.515398,0.515398,0.515397,0.001370,0.515398,1
53,7,239,498,259,0.104868,0.104868,0.104868,0.000000,0.104868,0.551672,0.551672,0.551673,0.000000,0.551672,3
58,22,250,507,257,0.076496,0.076496,0.076496,0.000167,0.076496,0.538130,0.538130,0.538130,0.000000,0.538130,3
59,20,251,507,256,0.054144,0.054144,0.054144,0.000000,0.054144,0.527021,0.527021,0.527022,0.000000,0.527021,1
61,6,255,509,254,0.032224,0.032224,0.032224,0.000000,0.032224,0.516105,0.516105,0.516105,0.000000,0.516105,2
60,9,254,521,267,0.095344,0.095344,0.095345,0.000000,0.095344,0.547528,0.547528,0.547530,0.000000,0.547528,2
65,5,388,588,200,0.000003,0.000003,0.000003,0.000000,0.000003,0.500001,0.500001,0.500000,0.000712,0.500001,2
66,29,389,621,232,0.012839,0.012839,0.012840,0.000000,0.012839,0.506269,0.506269,0.506270,0.000000,0.506269,2
74,19,435,629,194,0.047756,0.047756,0.047756,0.000061,0.047756,0.523860,0.523860,0.523859,0.000828,0.523860,2
63,8,382,631,249,0.060106,0.060106,0.060106,0.000000,0.060106,0.530015,0.530015,0.530014,0.000386,0.530015,2
76,26,441,632,191,0.029168,0.029168,0.029168,0.000043,0.029168,0.514579,0.514579,0.514579,0.000000,0.514579,2
68,31,403,637,234,0.011168,0.011168,0.011168,0.000008,0.011168,0.505584,0.505584,0.505584,0.000000,0.505584,2
64,1,383,638,255,0.042729,0.042729,0.042729,0.000129,0.042729,0.521351,0.521351,0.521353,0.000000,0.521351,2
72,24,427,642,215,0.027296,0.027296,0.027296,0.000000,0.027296,0.513640,0.513640,0.513641,0.000000,0.513640,2
70,2,423,649,226,0.063498,0.063498,0.063498,0.000114,0.063498,0.531693,0.531693,0.531693,0.001257,0.531693,2
77,4,445,665,220,0.047125,0.047125,0.047125,0.000000,0.047125,0.523541,0.523541,0.523542,0.000000,0.523541,2
73,3,430,666,236,0.030792,0.030792,0.030792,0.000034,0.030792,0.515382,0.515382,0.515381,0.000732,0.515382,3
75,10,438,666,228,0.022769,0.022769,0.022769,0.000000,0.022769,0.511382,0.511382,0.511383,0.000000,0.511382,1
71,27,425,668,243,0.047911,0.047911,0.047911,0.000026,0.047911,0.523922,0.523922,0.523924,0.000000,0.523922,3
86,16,480,670,190,0.007986,0.007986,0.007986,0.000012,0.007986,0.503992,0.503992,0.503992,0.000946,0.503992,2
78,11,448,672,224,0.049321,0.049321,0.049320,0.000090,0.049321,0.524640,0.524640,0.524641,0.000000,0.524640,2
82,14,468,673,205,0.014474,0.014474,0.014473,0.000027,0.014474,0.507236,0.507236,0.507235,0.001280,0.507236,2
69,18,423,681,258,0.054917,0.054917,0.054917,0.000000,0.054917,0.527419,0.527419,0.527420,0.000000,0.527419,3
90,7,499,688,189,0.000207,0.000207,0.000207,0.000000,0.000207,0.500103,0.500103,0.500104,0.000000,0.500103,2
79,25,454,693,239,0.073260,0.073260,0.073260,0.000000,0.073260,0.536527,0.536527,0.536528,0.000000,0.536527,2
81,30,463,700,237,0.041880,0.041880,0.041880,0.000000,0.041880,0.520927,0.520927,0.520927,0.000000,0.520927,3
88,17,482,701,219,0.018408,0.018408,0.018408,0.000000,0.018408,0.509203,0.509203,0.509202,0.001292,0.509203,2
83,23,471,705,234,0.033733,0.033733,0.033733,0.000054,0.033733,0.516860,0.516860,0.516861,0.000000,0.516860,2
87,13,482,710,228,0.026951,0.026951,0.026951,0.000038,0.026951,0.513458,0.513458,0.513458,0.000946,0.513458,2
89,15,483,714,231,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,3
94,9,522,719,197,0.042463,0.042463,0.042463,0.000026,0.042463,0.521219,0.521219,0.521218,0.000622,0.521219,2
67,0,403,727,324,0.450224,0.450224,0.450225,0.000000,0.450224,0.706346,0.706346,0.706345,0.001683,0.706346,3
80,28,458,727,269,0.268025,0.268025,0.268025,0.000000,0.268025,0.622830,0.622830,0.622832,0.000000,0.622830,3
92,20,508,733,225,0.059900,0.059900,0.059900,0.000000,0.059900,0.529907,0.529907,0.529907,0.000000,0.529907,2
93,6,510,737,227,0.011588,0.011588,0.011588,0.000025,0.011588,0.505794,0.505794,0.505792,0.001348,0.505794,2
