Representative seed selection (baseline firstK Pearson r):
12648478,0.557456
12648476,0.600911
12648460,0.634787
12648470,0.640755
12648463,0.652278
12648477,0.665771
12648473,0.665995
12648461,0.689870
12648464,0.726021
12648467,0.734688
12648475,0.737087
12648472,0.740217
12648466,0.741810
12648479,0.750892
12648471,0.752762
12648474,0.785132
12648468,0.791315
12648462,0.800849
12648465,0.834228
12648469,0.855622
chosen_seed=12648475
