life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
2,2,0,187,187,0.001393,0.001393,0.001393,0.000002,0.001393,0.500696,0.500696,0.500696,0.000598,0.500696,2
14,14,0,191,191,0.024273,0.024273,0.024273,0.000000,0.024273,0.512132,0.512132,0.512131,0.000946,0.512132,2
22,22,0,191,191,0.010431,0.010431,0.010431,0.000009,0.010431,0.505215,0.505215,0.505216,0.000000,0.505215,2
12,12,0,192,192,0.033064,0.033064,0.033064,0.000032,0.033064,0.516524,0.516524,0.516525,0.000000,0.516524,2
24,24,0,193,193,0.036444,0.036444,0.036444,0.000000,0.036444,0.518213,0.518213,0.518212,0.000752,0.518213,2
9,9,0,195,195,0.050262,0.050262,0.050262,0.000061,0.050262,0.524211,0.524211,0.524210,0.000669,0.524211,1
11,11,0,195,195,0.000047,0.000047,0.000047,0.000000,0.000047,0.500023,0.500023,0.500023,0.000173,0.500023,2
18,18,0,197,197,0.063256,0.063256,0.063256,0.000126,0.063256,0.531530,0.531530,0.531531,0.000000,0.531530,2
10,10,0,199,199,0.072352,0.072352,0.072352,0.000171,0.072352,0.536111,0.536111,0.536110,0.000732,0.536111,2
16,16,0,199,199,0.023494,0.023494,0.023494,0.000045,0.023494,0.511744,0.511744,0.511744,0.001007,0.511744,2
1,1,0,205,205,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
31,31,0,205,205,0.026403,0.026403,0.026403,0.000000,0.026403,0.513188,0.513188,0.513189,0.000000,0.513188,2
19,19,0,215,215,0.053262,0.053262,0.053262,0.000134,0.053262,0.526606,0.526606,0.526605,0.000386,0.526606,2
6,6,0,219,219,0.037613,0.037613,0.037613,0.000000,0.037613,0.518779,0.518779,0.518778,0.000913,0.518779,2
25,25,0,219,219,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
0,0,0,226,226,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
17,17,0,229,229,0.011963,0.011963,0.011963,0.000000,0.011963,0.505909,0.505909,0.505911,0.000000,0.505909,2
4,4,0,230,230,0.017591,0.017591,0.017591,0.000042,0.017591,0.508794,0.508794,0.508795,0.000000,0.508794,3
