life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
2,2,0,187,187,0.173670,0.173670,0.173670,0.000198,0.173670,0.585384,0.585384,0.585383,0.001171,0.585384,2
4,4,0,187,187,0.001399,0.001399,0.001399,0.000000,0.001399,0.500699,0.500699,0.500700,0.000000,0.500699,2
5,5,0,187,187,0.032167,0.032167,0.032167,0.000060,0.032167,0.516078,0.516078,0.516077,0.000244,0.516078,2
7,7,0,187,187,0.054509,0.054509,0.054509,0.000000,0.054509,0.527225,0.527225,0.527224,0.000752,0.527225,2
10,10,0,187,187,0.010837,0.010837,0.010837,0.000000,0.010837,0.505418,0.505418,0.505417,0.000961,0.505418,2
13,13,0,187,187,0.053731,0.053731,0.053731,0.000110,0.053731,0.526835,0.526835,0.526835,0.000173,0.526835,2
17,17,0,187,187,0.044247,0.044247,0.044247,0.000000,0.044247,0.522100,0.522100,0.522100,0.000000,0.522100,2
19,19,0,187,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
21,21,0,187,187,0.055680,0.055680,0.055680,0.000095,0.055680,0.527766,0.527766,0.527765,0.001092,0.527766,2
29,29,0,187,187,0.028536,0.028536,0.028536,0.000000,0.028536,0.514264,0.514264,0.514265,0.000000,0.514264,2
22,22,0,190,190,0.000002,0.000002,0.000002,0.000000,0.000002,0.500001,0.500001,0.500000,0.000386,0.500001,1
9,9,0,191,191,0.098592,0.098592,0.098592,0.000000,0.098592,0.548588,0.548588,0.548586,0.001370,0.548588,2
20,20,0,195,195,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
15,15,0,199,199,0.021116,0.021116,0.021116,0.000019,0.021116,0.510555,0.510555,0.510554,0.000880,0.510555,2
0,0,0,205,205,0.051828,0.051828,0.051828,0.000015,0.051828,0.525885,0.525885,0.525886,0.000000,0.525885,2
30,30,0,205,205,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
12,12,0,215,215,0.033068,0.033068,0.033068,0.000078,0.033068,0.516528,0.516528,0.516527,0.000345,0.516528,2
6,6,0,219,219,0.032412,0.032412,0.032412,0.000000,0.032412,0.516200,0.516200,0.516199,0.001269,0.516200,2
25,25,0,219,219,0.055762,0.055762,0.055762,0.000053,0.055762,0.527851,0.527851,0.527853,0.000000,0.527851,2
31,31,0,226,226,0.037663,0.037663,0.037663,0.000034,0.037663,0.518791,0.518791,0.518791,0.000000,0.518791,1
14,14,0,229,229,0.006481,0.006481,0.006481,0.000000,0.006481,0.503241,0.503241,0.503242,0.000000,0.503241,2
8,8,0,230,230,0.031422,0.031422,0.031422,0.000081,0.031422,0.515697,0.515697,0.515696,0.000712,0.515697,2
18,18,0,230,230,0.047199,0.047199,0.047199,0.000108,0.047199,0.523579,0.523579,0.523581,0.000000,0.523579,2
23,23,0,230,230,0.073446,0.073446,0.073446,0.000000,0.073446,0.536657,0.536657,0.536658,0.000000,0.536657,2
27,27,0,230,230,0.005696,0.005696,0.005696,0.000011,0.005696,0.502848,0.502848,0.502847,0.000946,0.502848,3
11,11,0,238,238,0.057719,0.057719,0.057719,0.000000,0.057719,0.528823,0.528823,0.528823,0.000000,0.528823,3
16,16,0,238,238,0.025033,0.025033,0.025033,0.000000,0.025033,0.512505,0.512505,0.512505,0.000000,0.512505,3
1,1,0,241,241,0.971281,0.971281,0.971283,0.000000,0.971281,0.870131,0.870131,0.870132,0.000000,0.870131,3
28,28,0,242,242,0.061455,0.061455,0.061455,0.000000,0.061455,0.530659,0.530660,0.530661,0.000000,0.530659,2
3,3,0,246,246,0.099831,0.099831,0.099831,0.000000,0.099831,0.549749,0.549749,0.549750,0.000000,0.549749,2
26,26,0,249,249,0.038368,0.038368,0.038368,0.000000,0.038368,0.519173,0.519174,0.519173,0.001078,0.519173,3
24,24,0,250,250,0.060231,0.060231,0.060231,0.000000,0.060231,0.530079,0.530079,0.530081,0.000000,0.530079,2
33,4,188,375,187,0.064164,0.064164,0.064164,0.000114,0.064164,0.532021,0.532021,0.532021,0.000828,0.532021,1
36,10,188,375,187,0.080399,0.080399,0.080399,0.000179,0.080399,0.540013,0.540013,0.540014,0.000000,0.540013,2
37,13,188,375,187,0.023774,0.023774,0.023774,0.000000,0.023774,0.511882,0.511882,0.511881,0.001092,0.511882,2
39,19,188,375,187,0.011884,0.011884,0.011884,0.000024,0.011884,0.505941,0.505941,0.505943,0.000000,0.505941,1
40,21,188,375,187,0.010669,0.010669,0.010669,0.000000,0.010669,0.505334,0.505334,0.505333,0.000810,0.505334,1
46,0,206,393,187,0.042698,0.042698,0.042698,0.000000,0.042698,0.521336,0.521336,0.521337,0.000000,0.521336,1
34,5,188,397,209,0.040038,0.040038,0.040038,0.000000,0.040038,0.520007,0.520007,0.520006,0.001145,0.520007,2
38,17,188,402,214,0.031421,0.031421,0.031422,0.000000,0.031421,0.515705,0.515705,0.515707,0.000000,0.515705,2
45,15,200,403,203,0.013595,0.013595,0.013595,0.000025,0.013595,0.506797,0.506797,0.506798,0.000000,0.506797,2
50,25,220,407,187,0.019667,0.019667,0.019667,0.000000,0.019667,0.509831,0.509831,0.509832,0.000000,0.509831,2
32,2,188,414,226,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
47,30,206,415,209,0.012330,0.012330,0.012331,0.000000,0.012330,0.506165,0.506165,0.506165,0.000244,0.506165,2
55,23,231,418,187,0.050661,0.050661,0.050661,0.000000,0.050661,0.525308,0.525308,0.525307,0.000863,0.525307,0
35,7,188,420,232,0.002055,0.002055,0.002055,0.000000,0.002055,0.501027,0.501027,0.501028,0.000000,0.501027,2
52,14,230,422,192,0.020511,0.020511,0.020511,0.000000,0.020511,0.510246,0.510246,0.510246,0.000810,0.510246,2
44,20,196,426,230,0.007566,0.007566,0.007566,0.000014,0.007566,0.503783,0.503783,0.503784,0.000000,0.503783,3
57,11,239,426,187,0.052936,0.052936,0.052936,0.000000,0.052936,0.526439,0.526439,0.526438,0.000791,0.526439,2
43,9,192,431,239,0.046930,0.046930,0.046930,0.000043,0.046930,0.523434,0.523434,0.523436,0.000000,0.523434,1
41,29,188,434,246,0.035437,0.035437,0.035437,0.000042,0.035437,0.517711,0.517711,0.517710,0.001119,0.517711,3
51,31,227,434,207,0.000029,0.000029,0.000029,0.000000,0.000029,0.500015,0.500015,0.500015,0.000000,0.500015,1
49,6,220,437,217,0.077450,0.077450,0.077450,0.000000,0.077450,0.538301,0.538301,0.538300,0.001119,0.538301,2
62,26,250,437,187,0.094468,0.094468,0.094467,0.000200,0.094468,0.546275,0.546275,0.546274,0.000791,0.546275,2
63,24,251,438,187,0.069865,0.069865,0.069865,0.000000,0.069865,0.534875,0.534875,0.534874,0.000732,0.534874,0
42,22,191,440,249,0.058639,0.058639,0.058639,0.000143,0.058639,0.529275,0.529276,0.529275,0.000992,0.529275,2
53,8,231,443,212,0.040531,0.040531,0.040531,0.000000,0.040531,0.520201,0.520201,0.520201,0.000000,0.520201,2
58,16,239,457,218,0.004101,0.004101,0.004101,0.000000,0.004101,0.502044,0.502044,0.502045,0.000000,0.502044,2
48,12,216,461,245,0.053026,0.053026,0.053025,0.000108,0.053026,0.526487,0.526487,0.526489,0.000000,0.526487,2
54,18,231,462,231,0.018874,0.018874,0.018874,0.000031,0.018874,0.509435,0.509436,0.509436,0.000000,0.509435,2
56,27,231,470,239,0.019250,0.019250,0.019250,0.000000,0.019250,0.509622,0.509622,0.509621,0.001257,0.509622,2
60,28,243,479,236,0.022302,0.022302,0.022302,0.000000,0.022302,0.511148,0.511148,0.511147,0.001064,0.511148,3
59,1,242,481,239,0.011401,0.011401,0.011401,0.000000,0.011401,0.505700,0.505700,0.505700,0.001119,0.505700,1
61,3,247,482,235,0.000088,0.000088,0.000088,0.000000,0.000088,0.500044,0.500044,0.500045,0.000000,0.500044,1
67,19,376,563,187,0.041242,0.041242,0.041242,0.000000,0.041242,0.520608,0.520609,0.520608,0.001021,0.520608,2
68,21,376,585,209,0.003279,0.003279,0.003279,0.000000,0.003279,0.501639,0.501639,0.501640,0.000000,0.501639,1
66,13,376,587,211,0.003462,0.003462,0.003462,0.000000,0.003462,0.501731,0.501731,0.501731,0.000000,0.501731,2
72,15,404,591,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
64,4,376,594,218,0.050264,0.050264,0.050264,0.000000,0.050264,0.525098,0.525098,0.525099,0.000000,0.525098,2
70,5,398,605,207,0.050885,0.050885,0.050885,0.000000,0.050885,0.525411,0.525411,0.525412,0.000000,0.525411,1
80,11,427,614,187,0.001271,0.001271,0.001271,0.000003,0.001271,0.500635,0.500635,0.500635,0.000598,0.500635,2
65,10,376,617,241,0.034759,0.034759,0.034759,0.000064,0.034759,0.517372,0.517372,0.517372,0.000000,0.517372,2
85,26,438,625,187,0.066155,0.066155,0.066155,0.000000,0.066155,0.533029,0.533029,0.533028,0.000772,0.533029,1
83,31,435,628,193,0.043127,0.043127,0.043127,0.000051,0.043127,0.521548,0.521548,0.521547,0.000386,0.521548,2
87,22,441,629,188,0.033167,0.033167,0.033167,0.000000,0.033167,0.516569,0.516569,0.516569,0.000000,0.516569,2
75,30,416,632,216,0.047814,0.047814,0.047814,0.000000,0.047814,0.523889,0.523889,0.523888,0.001050,0.523889,2
69,0,394,637,243,0.029617,0.029617,0.029617,0.000000,0.029617,0.514799,0.514799,0.514799,0.000000,0.514799,1
74,2,415,640,225,0.041700,0.041700,0.041700,0.000000,0.041700,0.520834,0.520834,0.520835,0.000000,0.520834,1
82,29,435,640,205,0.049362,0.049362,0.049362,0.000000,0.049362,0.524646,0.524646,0.524645,0.000897,0.524646,1
79,20,427,642,215,0.011325,0.011325,0.011325,0.000000,0.011325,0.505662,0.505663,0.505662,0.001196,0.505662,2
81,9,432,644,212,0.031813,0.031813,0.031813,0.000000,0.031813,0.515884,0.515884,0.515884,0.000000,0.515884,2
89,16,458,645,187,0.005733,0.005733,0.005733,0.000000,0.005733,0.502866,0.502866,0.502867,0.000423,0.502866,2
71,17,403,646,243,0.026047,0.026047,0.026047,0.000031,0.026047,0.513021,0.513021,0.513022,0.000000,0.513021,1
78,14,423,649,226,0.036354,0.036354,0.036354,0.000095,0.036354,0.518140,0.518140,0.518141,0.000000,0.518140,2
88,8,444,655,211,0.021326,0.021326,0.021326,0.000031,0.021326,0.510656,0.510656,0.510657,0.000000,0.510656,2
73,25,408,656,248,0.023976,0.023976,0.023976,0.000040,0.023976,0.511980,0.511980,0.511980,0.000457,0.511980,2
90,12,462,656,194,0.006476,0.006476,0.006476,0.000000,0.006476,0.503238,0.503238,0.503237,0.001105,0.503238,2
77,7,421,659,238,0.008442,0.008442,0.008442,0.000013,0.008442,0.504221,0.504221,0.504220,0.000961,0.504221,2
76,23,419,660,241,0.045677,0.045677,0.045677,0.000000,0.045677,0.522801,0.522801,0.522802,0.000000,0.522801,3
84,6,438,666,228,0.058033,0.058033,0.058033,0.000101,0.058033,0.528984,0.528984,0.528984,0.000000,0.528984,1
93,28,480,670,190,0.022515,0.022515,0.022515,0.000000,0.022515,0.511254,0.511254,0.511254,0.000000,0.511254,2
86,24,439,685,246,0.016061,0.016061,0.016061,0.000000,0.016061,0.508030,0.508030,0.508028,0.001444,0.508030,2
91,18,463,700,237,0.012965,0.012965,0.012965,0.000026,0.012965,0.506481,0.506481,0.506479,0.001292,0.506481,3
92,27,471,705,234,0.080392,0.080392,0.080392,0.000138,0.080392,0.540102,0.540102,0.540102,0.000646,0.540102,2
94,1,482,710,228,0.050394,0.050394,0.050394,0.000000,0.050394,0.525175,0.525175,0.525175,0.000244,0.525175,2
95,3,483,714,231,0.016226,0.016226,0.016226,0.000037,0.016226,0.507856,0.507856,0.507857,0.000000,0.507856,3
96,19,564,764,200,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
100,4,595,797,202,0.057869,0.057869,0.057869,0.000086,0.057869,0.528879,0.528879,0.528878,0.000961,0.528879,1
97,21,586,805,219,0.049960,0.049960,0.049960,0.000107,0.049960,0.524959,0.524959,0.524958,0.000897,0.524959,1
98,13,588,812,224,0.018511,0.018511,0.018511,0.000000,0.018511,0.509254,0.509254,0.509254,0.000000,0.509254,2
103,10,618,813,195,0.047748,0.047748,0.047748,0.000076,0.047748,0.523856,0.523856,0.523857,0.000000,0.523856,2
99,15,592,820,228,0.068725,0.068725,0.068725,0.000177,0.068725,0.534224,0.534224,0.534225,0.000000,0.534224,2
107,30,633,820,187,0.034779,0.034779,0.034779,0.000063,0.034779,0.517380,0.517381,0.517380,0.000488,0.517380,2
105,31,629,824,195,0.040755,0.040755,0.040755,0.000055,0.040755,0.520360,0.520361,0.520361,0.000000,0.520360,2
101,5,606,830,224,0.033606,0.033606,0.033606,0.000067,0.033606,0.516780,0.516780,0.516779,0.001280,0.516780,1
111,20,643,830,187,0.045367,0.045367,0.045367,0.000000,0.045367,0.522656,0.522656,0.522657,0.000000,0.522656,2
108,0,638,837,199,0.030855,0.030855,0.030855,0.000000,0.030855,0.515421,0.515421,0.515421,0.000810,0.515421,2
115,14,650,837,187,0.050038,0.050038,0.050038,0.000086,0.050038,0.524996,0.524996,0.524996,0.000000,0.524996,2
102,11,615,841,226,0.061133,0.061133,0.061133,0.000000,0.061133,0.530516,0.530516,0.530517,0.000000,0.530516,2
116,8,656,843,187,0.019066,0.019066,0.019066,0.000038,0.019066,0.509529,0.509529,0.509529,0.000712,0.509529,2
119,7,660,847,187,0.008538,0.008538,0.008538,0.000000,0.008538,0.504269,0.504269,0.504270,0.000000,0.504269,2
106,22,630,849,219,0.000683,0.000683,0.000683,0.000001,0.000683,0.500342,0.500342,0.500343,0.000000,0.500342,2
109,2,641,855,214,0.148202,0.148202,0.148203,0.000000,0.148202,0.572970,0.572970,0.572969,0.001257,0.572970,2
118,12,657,858,201,0.007206,0.007206,0.007206,0.000000,0.007206,0.503603,0.503603,0.503602,0.001208,0.503603,2
114,17,647,870,223,0.036533,0.036533,0.036533,0.000066,0.036533,0.518257,0.518257,0.518257,0.000000,0.518257,2
104,26,626,872,246,0.015054,0.015054,0.015054,0.000000,0.015054,0.507526,0.507526,0.507525,0.001495,0.507526,3
121,6,667,873,206,0.059922,0.059922,0.059922,0.000000,0.059922,0.529925,0.529925,0.529924,0.000488,0.529925,2
123,24,686,876,190,0.025999,0.025999,0.025999,0.000015,0.025999,0.512997,0.512997,0.512995,0.001092,0.512997,2
112,9,645,880,235,0.029614,0.029614,0.029613,0.000055,0.029614,0.514790,0.514790,0.514791,0.000000,0.514790,1
120,23,661,880,219,0.063808,0.063808,0.063808,0.000110,0.063808,0.531860,0.531860,0.531860,0.000000,0.531860,2
110,29,641,887,246,0.160393,0.160393,0.160393,0.000086,0.160393,0.577995,0.577995,0.577996,0.000000,0.577995,2
113,16,646,897,251,0.043910,0.043910,0.043910,0.000029,0.043910,0.521940,0.521940,0.521941,0.000000,0.521940,2
125,27,706,897,191,0.012153,0.012153,0.012153,0.000024,0.012153,0.506076,0.506076,0.506075,0.000299,0.506076,2
117,25,657,898,241,0.027293,0.027293,0.027293,0.000000,0.027293,0.513624,0.513624,0.513625,0.000000,0.513624,2
122,28,671,904,233,0.016913,0.016913,0.016913,0.000040,0.016913,0.508455,0.508455,0.508454,0.000810,0.508455,2
