life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
1,1,0,187,187,0.039695,0.039695,0.039695,0.000072,0.039695,0.519836,0.519836,0.519836,0.000000,0.519836,2
6,6,0,187,187,0.027250,0.027250,0.027250,0.000000,0.027250,0.513621,0.513621,0.513620,0.000000,0.513621,2
8,8,0,187,187,0.032573,0.032573,0.032573,0.000000,0.032573,0.516271,0.516271,0.516272,0.000244,0.516271,2
9,9,0,187,187,0.021203,0.021203,0.021203,0.000037,0.021203,0.510600,0.510599,0.510599,0.000423,0.510600,2
11,11,0,187,187,0.043186,0.043186,0.043186,0.000106,0.043186,0.521576,0.521576,0.521576,0.000000,0.521576,2
14,14,0,187,187,0.018579,0.018579,0.018579,0.000029,0.018579,0.509285,0.509285,0.509285,0.000573,0.509285,2
17,17,0,187,187,0.039921,0.039921,0.039920,0.000083,0.039921,0.519947,0.519947,0.519946,0.001064,0.519947,2
25,25,0,187,187,0.032243,0.032243,0.032243,0.000071,0.032243,0.516077,0.516077,0.516076,0.001105,0.516077,2
29,29,0,187,187,0.003455,0.003455,0.003455,0.000001,0.003455,0.501727,0.501727,0.501727,0.000961,0.501727,2
31,31,0,187,187,0.009703,0.009703,0.009703,0.000000,0.009703,0.504851,0.504851,0.504852,0.000000,0.504851,2
26,26,0,190,190,0.007384,0.007384,0.007384,0.000000,0.007384,0.503692,0.503692,0.503692,0.000000,0.503692,1
5,5,0,191,191,0.038165,0.038165,0.038165,0.000048,0.038165,0.519071,0.519071,0.519071,0.000000,0.519071,2
24,24,0,195,195,0.012527,0.012527,0.012527,0.000000,0.012527,0.506263,0.506263,0.506264,0.000000,0.506263,2
3,3,0,199,199,0.095475,0.095475,0.095475,0.000043,0.095475,0.546760,0.546760,0.546760,0.000000,0.546760,2
12,12,0,205,205,0.027345,0.027345,0.027345,0.000000,0.027345,0.513666,0.513666,0.513665,0.000772,0.513666,2
18,18,0,205,205,0.027626,0.027626,0.027626,0.000048,0.027626,0.513808,0.513808,0.513809,0.000000,0.513808,2
0,0,0,215,215,0.603415,0.603415,0.603416,0.000000,0.603415,0.739269,0.739269,0.739272,0.000000,0.739269,2
10,10,0,219,219,0.069848,0.069848,0.069848,0.000156,0.069848,0.534808,0.534808,0.534807,0.000423,0.534808,2
