life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
5,5,0,187,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
13,13,0,190,190,0.021415,0.021415,0.021415,0.000000,0.021415,0.510706,0.510706,0.510705,0.000691,0.510706,2
6,6,0,191,191,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
25,25,0,194,194,0.044817,0.044817,0.044817,0.000086,0.044817,0.522385,0.522385,0.522385,0.001078,0.522385,1
27,27,0,195,195,0.012886,0.012886,0.012886,0.000023,0.012886,0.506442,0.506442,0.506442,0.001021,0.506442,2
26,26,0,198,198,0.071588,0.071588,0.071588,0.000135,0.071588,0.535688,0.535688,0.535689,0.000000,0.535688,2
30,30,0,198,198,0.070698,0.070698,0.070698,0.000153,0.070698,0.535290,0.535290,0.535291,0.000000,0.535290,2
0,0,0,199,199,0.031097,0.031097,0.031097,0.000084,0.031097,0.515542,0.515542,0.515541,0.001158,0.515542,2
11,11,0,200,200,0.082069,0.082069,0.082069,0.000078,0.082069,0.540934,0.540934,0.540934,0.001021,0.540934,2
28,28,0,200,200,0.083293,0.083293,0.083293,0.000129,0.083293,0.539294,0.539294,0.539294,0.001292,0.539294,2
15,15,0,205,205,0.005693,0.005693,0.005693,0.000011,0.005693,0.502845,0.502845,0.502846,0.000000,0.502845,2
17,17,0,205,205,0.022752,0.022752,0.022752,0.000046,0.022752,0.511372,0.511373,0.511373,0.000000,0.511372,2
3,3,0,215,215,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
9,9,0,219,219,0.029748,0.029748,0.029748,0.000000,0.029748,0.514867,0.514867,0.514868,0.000000,0.514867,2
22,22,0,219,219,0.086169,0.086169,0.086168,0.000186,0.086169,0.542975,0.542975,0.542976,0.000000,0.542975,2
16,16,0,226,226,0.012980,0.012980,0.012980,0.000000,0.012980,0.506490,0.506490,0.506491,0.000000,0.506490,1
1,1,0,229,229,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
7,7,0,230,230,0.231163,0.231163,0.231163,0.000000,0.231163,0.612025,0.612025,0.612025,0.000791,0.612025,2
20,20,0,230,230,0.028213,0.028213,0.028213,0.000000,0.028213,0.514061,0.514061,0.514061,0.000732,0.514061,3
24,24,0,230,230,0.024107,0.024107,0.024107,0.000000,0.024107,0.512039,0.512039,0.512039,0.000000,0.512039,2
29,29,0,230,230,0.037708,0.037708,0.037708,0.000000,0.037708,0.518832,0.518832,0.518831,0.001233,0.518832,2
