life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
0,0,0,187,187,0.026369,0.026369,0.026369,0.000031,0.026369,0.513173,0.513173,0.513174,0.000000,0.513173,2
2,2,0,187,187,0.028552,0.028552,0.028552,0.000049,0.028552,0.514264,0.514264,0.514265,0.000000,0.514264,2
3,3,0,187,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
5,5,0,187,187,0.003311,0.003311,0.003311,0.000004,0.003311,0.501655,0.501655,0.501656,0.000299,0.501655,2
10,10,0,187,187,0.040419,0.040419,0.040419,0.000000,0.040419,0.520197,0.520198,0.520197,0.000946,0.520197,2
13,13,0,187,187,0.004190,0.004190,0.004190,0.000004,0.004190,0.502095,0.502095,0.502096,0.000000,0.502095,2
18,18,0,187,187,0.016106,0.016106,0.016106,0.000026,0.016106,0.508052,0.508052,0.508051,0.000712,0.508052,2
20,20,0,187,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
22,22,0,187,187,0.716604,0.716604,0.716604,0.000000,0.716604,0.781002,0.781002,0.781004,0.000000,0.781002,2
26,26,0,187,187,0.047384,0.047384,0.047384,0.000081,0.047384,0.523673,0.523673,0.523674,0.000000,0.523673,2
17,17,0,190,190,0.004015,0.004015,0.004015,0.000007,0.004015,0.502007,0.502007,0.502007,0.000000,0.502007,1
14,14,0,191,191,0.006529,0.006529,0.006529,0.000000,0.006529,0.503265,0.503265,0.503265,0.000000,0.503265,2
19,19,0,195,195,0.027017,0.027017,0.027017,0.000000,0.027017,0.513495,0.513495,0.513496,0.000000,0.513495,2
8,8,0,199,199,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
7,7,0,205,205,0.031011,0.031011,0.031011,0.000062,0.031011,0.515485,0.515485,0.515486,0.000000,0.515485,2
25,25,0,205,205,0.586439,0.586439,0.586439,0.000000,0.586439,0.731936,0.731936,0.731935,0.000546,0.731936,2
11,11,0,215,215,0.030390,0.030390,0.030390,0.000057,0.030390,0.515190,0.515190,0.515190,0.000000,0.515190,2
1,1,0,219,219,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
30,30,0,219,219,0.068269,0.068269,0.068269,0.000000,0.068269,0.534079,0.534079,0.534080,0.000000,0.534079,2
24,24,0,226,226,0.003816,0.003816,0.003816,0.000000,0.003816,0.501908,0.501908,0.501907,0.000518,0.501908,1
9,9,0,229,229,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
15,15,0,230,230,0.980270,0.980270,0.980270,0.000000,0.980270,0.873470,0.873470,0.873470,0.000000,0.873470,2
16,16,0,230,230,0.012170,0.012170,0.012170,0.000027,0.012170,0.506084,0.506084,0.506083,0.001444,0.506084,2
21,21,0,230,230,0.000005,0.000005,0.000005,0.000000,0.000005,0.500003,0.500003,0.500002,0.001132,0.500003,2
28,28,0,230,230,0.028431,0.028431,0.028431,0.000000,0.028431,0.514209,0.514209,0.514208,0.001370,0.514209,3
12,12,0,238,238,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,3
23,23,0,238,238,0.008132,0.008132,0.008132,0.000000,0.008132,0.504066,0.504066,0.504066,0.000000,0.504066,3
6,6,0,241,241,0.019785,0.019785,0.019785,0.000000,0.019785,0.509885,0.509885,0.509886,0.000000,0.509885,3
27,27,0,242,242,0.035401,0.035401,0.035401,0.000058,0.035401,0.517692,0.517692,0.517692,0.000000,0.517692,2
4,4,0,246,246,0.042228,0.042228,0.042228,0.000068,0.042228,0.521101,0.521101,0.521102,0.000000,0.521101,2
29,29,0,249,249,0.023398,0.023398,0.023398,0.000000,0.023398,0.511697,0.511697,0.511696,0.000691,0.511697,3
31,31,0,250,250,0.045897,0.045897,0.045897,0.000000,0.045897,0.522931,0.522931,0.522932,0.000000,0.522931,2
34,3,188,375,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
36,10,188,375,187,0.360096,0.360096,0.360096,0.000000,0.360096,0.669710,0.669709,0.669709,0.000457,0.669710,2
37,13,188,375,187,0.011126,0.011126,0.011126,0.000000,0.011126,0.505563,0.505563,0.505562,0.000546,0.505563,2
38,18,188,375,187,0.081439,0.081439,0.081439,0.000072,0.081439,0.540620,0.540620,0.540619,0.001036,0.540620,1
39,20,188,375,187,0.046420,0.046420,0.046420,0.000040,0.046420,0.523192,0.523192,0.523193,0.000000,0.523192,1
46,7,206,393,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
33,2,188,397,209,0.095762,0.095762,0.095762,0.000061,0.095762,0.547735,0.547735,0.547737,0.000000,0.547735,2
40,22,188,402,214,0.131569,0.131569,0.131569,0.000097,0.131569,0.565083,0.565083,0.565084,0.000000,0.565083,2
45,8,200,403,203,0.033364,0.033364,0.033364,0.000042,0.033364,0.516676,0.516676,0.516676,0.000000,0.516676,2
50,30,220,407,187,0.180232,0.180232,0.180233,0.000000,0.180232,0.588174,0.588174,0.588173,0.000669,0.588174,2
35,5,188,414,226,0.041263,0.041263,0.041264,0.000000,0.041263,0.520620,0.520620,0.520621,0.000000,0.520620,2
47,25,206,415,209,0.024731,0.024731,0.024731,0.000000,0.024731,0.512363,0.512363,0.512362,0.001105,0.512363,2
54,16,231,418,187,0.003182,0.003182,0.003182,0.000005,0.003182,0.501586,0.501586,0.501587,0.000000,0.501587,0
32,0,188,420,232,0.015890,0.015890,0.015890,0.000012,0.015890,0.507939,0.507939,0.507940,0.000000,0.507939,2
52,9,230,422,192,0.001624,0.001624,0.001624,0.000000,0.001624,0.500812,0.500812,0.500811,0.000828,0.500812,2
44,19,196,426,230,0.018281,0.018281,0.018281,0.000044,0.018281,0.509139,0.509139,0.509140,0.000000,0.509139,3
57,12,239,426,187,0.003618,0.003618,0.003618,0.000000,0.003618,0.501809,0.501809,0.501808,0.000646,0.501809,2
43,14,192,431,239,0.006481,0.006481,0.006481,0.000000,0.006481,0.503240,0.503241,0.503241,0.000000,0.503240,1
41,26,188,434,246,0.103607,0.103607,0.103607,0.000000,0.103607,0.551619,0.551619,0.551620,0.000000,0.551619,3
51,24,227,434,207,0.038586,0.038586,0.038586,0.000000,0.038586,0.519281,0.519281,0.519280,0.001171,0.519281,1
49,1,220,437,217,0.081792,0.081792,0.081792,0.000000,0.081792,0.540801,0.540801,0.540802,0.000000,0.540801,2
62,29,250,437,187,0.002561,0.002561,0.002561,0.000000,0.002561,0.501280,0.501280,0.501281,0.000000,0.501280,2
