life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
0,0,0,187,187,0.034933,0.034933,0.034933,0.000000,0.034933,0.517458,0.517458,0.517457,0.000913,0.517458,2
8,8,0,187,187,0.399292,0.399292,0.399292,0.000000,0.399292,0.687423,0.687423,0.687423,0.000000,0.687423,2
12,12,0,187,187,0.047797,0.047797,0.047797,0.000000,0.047797,0.523880,0.523880,0.523880,0.000000,0.523880,2
14,14,0,187,187,0.007437,0.007437,0.007437,0.000010,0.007437,0.503718,0.503718,0.503718,0.000573,0.503718,2
16,16,0,187,187,0.058562,0.058562,0.058562,0.000000,0.058562,0.529248,0.529248,0.529249,0.000000,0.529248,2
23,23,0,187,187,0.024959,0.024959,0.024959,0.000000,0.024959,0.512477,0.512477,0.512476,0.000000,0.512477,2
24,24,0,187,187,0.024809,0.024809,0.024809,0.000000,0.024809,0.512401,0.512401,0.512400,0.000646,0.512401,2
25,25,0,187,187,0.021887,0.021887,0.021887,0.000033,0.021887,0.510940,0.510940,0.510940,0.000000,0.510940,2
26,26,0,187,187,0.000148,0.000148,0.000148,0.000000,0.000148,0.500074,0.500074,0.500074,0.000000,0.500074,2
31,31,0,187,187,0.026147,0.026147,0.026147,0.000044,0.026147,0.513070,0.513070,0.513070,0.000622,0.513070,2
11,11,0,190,190,0.057553,0.057553,0.057553,0.000117,0.057553,0.528745,0.528745,0.528746,0.000000,0.528745,1
20,20,0,191,191,0.009842,0.009842,0.009842,0.000000,0.009842,0.504920,0.504921,0.504921,0.000000,0.504920,2
9,9,0,195,195,0.052834,0.052834,0.052834,0.000000,0.052834,0.526391,0.526391,0.526390,0.001092,0.526391,2
18,18,0,199,199,0.053324,0.053324,0.053324,0.000082,0.053324,0.526625,0.526625,0.526626,0.000000,0.526625,2
3,3,0,205,205,0.029568,0.029568,0.029568,0.000062,0.029568,0.514778,0.514778,0.514778,0.000000,0.514778,2
29,29,0,205,205,0.280172,0.280172,0.280173,0.000000,0.280172,0.628363,0.628363,0.628364,0.000000,0.628363,2
17,17,0,215,215,0.030719,0.030719,0.030719,0.000000,0.030719,0.515353,0.515353,0.515352,0.001233,0.515353,2
