life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
1,1,0,187,187,0.010252,0.010252,0.010252,0.000021,0.010252,0.505125,0.505125,0.505126,0.000000,0.505125,2
9,9,0,187,187,0.026354,0.026354,0.026354,0.000040,0.026354,0.513174,0.513174,0.513174,0.000000,0.513174,2
13,13,0,187,187,0.031877,0.031877,0.031877,0.000056,0.031877,0.515933,0.515933,0.515932,0.000173,0.515933,2
15,15,0,187,187,0.008515,0.008515,0.008515,0.000000,0.008515,0.504257,0.504257,0.504257,0.000791,0.504257,2
17,17,0,187,187,0.053501,0.053501,0.053501,0.000026,0.053501,0.526724,0.526724,0.526724,0.000345,0.526724,2
22,22,0,187,187,0.056206,0.056206,0.056206,0.000120,0.056206,0.528073,0.528073,0.528074,0.000000,0.528073,2
24,24,0,187,187,0.009560,0.009560,0.009560,0.000022,0.009560,0.504778,0.504778,0.504778,0.000810,0.504778,2
25,25,0,187,187,0.389594,0.389594,0.389594,0.000000,0.389594,0.682876,0.682877,0.682877,0.000846,0.682876,2
27,27,0,187,187,0.138826,0.138826,0.138826,0.000000,0.138826,0.568630,0.568630,0.568632,0.000000,0.568630,2
30,30,0,187,187,0.399321,0.399321,0.399322,0.000000,0.399321,0.671256,0.671256,0.671257,0.000000,0.671256,2
10,10,0,190,190,0.017595,0.017595,0.017595,0.000000,0.017595,0.508792,0.508792,0.508791,0.000691,0.508792,1
21,21,0,191,191,0.001572,0.001572,0.001572,0.000002,0.001572,0.500786,0.500786,0.500786,0.000000,0.500786,2
8,8,0,195,195,0.095537,0.095537,0.095537,0.000000,0.095537,0.547624,0.547624,0.547623,0.001050,0.547624,2
19,19,0,199,199,0.000314,0.000314,0.000314,0.000001,0.000314,0.500157,0.500157,0.500158,0.000000,0.500157,2
2,2,0,205,205,0.029410,0.029410,0.029410,0.000017,0.029410,0.514697,0.514697,0.514696,0.000669,0.514697,2
28,28,0,205,205,0.000521,0.000521,0.000521,0.000000,0.000521,0.500261,0.500261,0.500260,0.000646,0.500261,2
16,16,0,215,215,0.073231,0.073231,0.073232,0.000000,0.073231,0.536490,0.536490,0.536491,0.000000,0.536490,2
5,5,0,219,219,0.077925,0.077925,0.077925,0.000124,0.077925,0.538789,0.538789,0.538788,0.001132,0.538789,2
