life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
7,7,0,188,188,0.007855,0.007855,0.007854,0.000014,0.007855,0.503927,0.503927,0.503927,0.000000,0.503927,2
19,19,0,190,190,0.006528,0.006528,0.006528,0.000000,0.006528,0.503264,0.503264,0.503265,0.000000,0.503264,1
16,16,0,191,191,0.027331,0.027331,0.027331,0.000040,0.027331,0.513661,0.513661,0.513662,0.000000,0.513661,2
24,24,0,191,191,0.023687,0.023687,0.023687,0.000000,0.023687,0.511841,0.511841,0.511841,0.000791,0.511841,2
12,12,0,193,193,0.037348,0.037348,0.037348,0.000000,0.037348,0.518665,0.518665,0.518664,0.000712,0.518665,2
1,1,0,194,194,0.046824,0.046824,0.046824,0.000000,0.046824,0.523376,0.523376,0.523376,0.000000,0.523376,2
17,17,0,195,195,0.048095,0.048095,0.048095,0.000000,0.048095,0.523983,0.523983,0.523984,0.000000,0.523983,2
22,22,0,195,195,0.049452,0.049452,0.049452,0.000053,0.049452,0.524706,0.524706,0.524706,0.000930,0.524706,2
8,8,0,196,196,0.054269,0.054269,0.054269,0.000098,0.054269,0.527107,0.527107,0.527107,0.000000,0.527107,2
10,10,0,199,199,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
5,5,0,205,205,0.006232,0.006232,0.006232,0.000000,0.006232,0.503116,0.503116,0.503115,0.000691,0.503116,2
27,27,0,205,205,0.020017,0.020017,0.020017,0.000000,0.020017,0.509921,0.509921,0.509920,0.001132,0.509921,2
9,9,0,215,215,0.035301,0.035301,0.035301,0.000061,0.035301,0.517639,0.517639,0.517639,0.000791,0.517639,2
3,3,0,219,219,0.057425,0.057425,0.057425,0.000121,0.057425,0.528667,0.528667,0.528666,0.001007,0.528667,2
28,28,0,219,219,0.053134,0.053134,0.053134,0.000000,0.053134,0.526542,0.526542,0.526543,0.000000,0.526542,2
26,26,0,226,226,0.046664,0.046664,0.046664,0.000100,0.046664,0.523310,0.523310,0.523308,0.001303,0.523310,1
11,11,0,229,229,0.092473,0.092473,0.092473,0.000068,0.092473,0.546079,0.546079,0.546080,0.000000,0.546079,2
13,13,0,230,230,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
18,18,0,230,230,0.006538,0.006538,0.006538,0.000019,0.006538,0.503269,0.503269,0.503267,0.001303,0.503269,2
23,23,0,230,230,0.004781,0.004781,0.004781,0.000000,0.004781,0.502390,0.502390,0.502390,0.000598,0.502390,2
30,30,0,230,230,0.008873,0.008873,0.008873,0.000000,0.008873,0.504436,0.504436,0.504435,0.001092,0.504436,3
14,14,0,238,238,0.000138,0.000138,0.000138,0.000000,0.000138,0.500069,0.500069,0.500069,0.000000,0.500069,3
21,21,0,238,238,0.010664,0.010664,0.010664,0.000018,0.010664,0.505332,0.505332,0.505333,0.000000,0.505332,3
4,4,0,241,241,0.000107,0.000107,0.000107,0.000000,0.000107,0.500053,0.500053,0.500053,0.000173,0.500053,3
25,25,0,242,242,0.026419,0.026419,0.026419,0.000000,0.026419,0.513206,0.513206,0.513206,0.000000,0.513206,2
6,6,0,246,246,0.038817,0.038817,0.038817,0.000076,0.038817,0.519395,0.519395,0.519394,0.001050,0.519395,2
31,31,0,249,249,0.019201,0.019201,0.019201,0.000040,0.019201,0.509593,0.509594,0.509592,0.001221,0.509593,3
29,29,0,250,250,0.048390,0.048390,0.048390,0.000000,0.048390,0.524176,0.524176,0.524177,0.000000,0.524176,2
0,0,0,253,253,0.008855,0.008855,0.008855,0.000013,0.008855,0.504427,0.504427,0.504426,0.001280,0.504427,3
2,2,0,260,260,0.058897,0.058897,0.058897,0.000086,0.058897,0.529349,0.529348,0.529349,0.000000,0.529349,3
20,20,0,264,264,0.079818,0.079818,0.079818,0.000000,0.079818,0.539754,0.539754,0.539754,0.000000,0.539754,3
15,15,0,348,348,0.552869,0.552869,0.552871,0.000000,0.552869,0.736151,0.736151,0.736148,0.001505,0.736151,3
32,7,189,385,196,0.030848,0.030848,0.030848,0.000000,0.030848,0.515419,0.515419,0.515419,0.000000,0.515419,2
35,24,192,387,195,0.048612,0.048612,0.048612,0.000000,0.048612,0.524268,0.524268,0.524269,0.000000,0.524268,2
39,22,196,391,195,0.050533,0.050533,0.050533,0.000040,0.050533,0.525239,0.525240,0.525239,0.000669,0.525239,1
42,5,206,393,187,0.000744,0.000744,0.000744,0.000001,0.000744,0.500372,0.500372,0.500372,0.000732,0.500372,1
34,16,192,396,204,0.103947,0.103947,0.103947,0.000186,0.103947,0.551757,0.551757,0.551758,0.000000,0.551757,2
41,10,200,403,203,0.005735,0.005735,0.005735,0.000014,0.005735,0.502868,0.502868,0.502868,0.000000,0.502868,2
46,28,220,412,192,0.033910,0.033910,0.033910,0.000029,0.033910,0.516948,0.516948,0.516947,0.000791,0.516948,2
43,27,206,415,209,0.058488,0.058488,0.058488,0.000078,0.058488,0.529203,0.529203,0.529204,0.000000,0.529203,2
37,1,195,418,223,0.030314,0.030314,0.030314,0.000029,0.030314,0.515120,0.515120,0.515121,0.000000,0.515120,2
48,11,230,422,192,0.028589,0.028589,0.028589,0.000000,0.028589,0.514290,0.514290,0.514290,0.000863,0.514290,2
38,17,196,426,230,0.039551,0.039551,0.039550,0.000059,0.039551,0.519765,0.519765,0.519766,0.000000,0.519765,3
